Date,Open,High,Low,Close,Volume,Market Cap
08-03-2019,0.315044242063,0.316385150281,0.308827758115,0.310087481187,680461374.649293,12847588531.5661
07-03-2019,0.31719210491,0.319898006553,0.314548491105,0.314766212238,716447225.732935,13041438380.5281
06-03-2019,0.316674067251,0.32083285244,0.311986570489,0.317031050936,750399371.117227,13135275498.9144
05-03-2019,0.305095300466,0.317878548507,0.304081901921,0.316506542008,786832982.179643,13113543970.5655
04-03-2019,0.312021001344,0.313120407666,0.302677101367,0.305133074143,647905631.801871,12642316835.7351
03-03-2019,0.31485736277,0.31649964262,0.31092496658,0.31255365079,548503372.464116,12949767220.5835
02-03-2019,0.316911279811,0.319300698081,0.312747115862,0.315125633161,604560085.694668,13056329959.2228
01-03-2019,0.315065835329,0.323945580778,0.313619907877,0.317311574572,752723591.363802,13146898194.0162
28-02-2019,0.313114513103,0.31700432365,0.31143527185,0.315077554807,734041244.646301,13033383005.9586
27-02-2019,0.319677297774,0.322419241428,0.308661563767,0.313106356087,716326028.678914,12951843119.9634
26-02-2019,0.327779244538,0.33430969122,0.316865354494,0.319476710989,881257177.538296,13215356893.1755
25-02-2019,0.300708211329,0.337854922274,0.300708211329,0.328509770807,1060838439.89161,13589015145.0172
24-02-2019,0.332941605215,0.34158105473,0.299331215659,0.301443388991,1117884486.44016,12469397084.6018
23-02-2019,0.321314358508,0.333892921506,0.318240703086,0.332619527471,638747256.132275,13759017837.5162
22-02-2019,0.321448964504,0.323439902705,0.318165187608,0.321904170163,570898964.438051,13315770282.3979
21-02-2019,0.33286888219,0.33286888219,0.319200773116,0.321291145278,634536384.745986,13272215549.1976
20-02-2019,0.323572365734,0.33360713167,0.320995190429,0.332879669096,777173685.372552,13750925866.2106
19-02-2019,0.321426632226,0.343675859207,0.320942311175,0.323767893142,1135384190.16595,13374527523.851
18-02-2019,0.303084474662,0.327739171575,0.302557437722,0.321568094194,887187377.082714,13251207947.4575
17-02-2019,0.301571320218,0.30493434909,0.299234881956,0.303370208233,427237164.496304,12501307769.4633
16-02-2019,0.301602344904,0.303515936306,0.300730919342,0.301702932797,379011431.463286,12432602528.1567
15-02-2019,0.302128776594,0.30461366211,0.299583478544,0.301758531863,426310729.253622,12434893659.6419
14-02-2019,0.304017241671,0.306100338944,0.301513853804,0.301909272425,418928959.715348,12441105390.7472
13-02-2019,0.305428853384,0.311322467451,0.30218793831,0.304283927867,494653114.713661,12538960413.1628
12-02-2019,0.30256944593,0.307476651175,0.299578816231,0.305190432663,472806809.850147,12576315747.1467
11-02-2019,0.310034212932,0.310034212932,0.302741438647,0.302741438647,474495062.365629,12475397373.8564
10-02-2019,0.311253224282,0.311340337059,0.302092214681,0.30990922458,495640830.956408,12758715489.7811
09-02-2019,0.311577723993,0.31341428129,0.307559677504,0.311283902634,461638795.226323,12815309888.3661
08-02-2019,0.291668027028,0.315307587629,0.290119350315,0.31168312772,683014534.789456,12831745666.6026
07-02-2019,0.290690973457,0.29461673719,0.29044520361,0.291618044041,368034283.215982,12005682182.0905
06-02-2019,0.299430392993,0.299490989827,0.290418845248,0.290727320438,456205129.769722,11969011802.0909
05-02-2019,0.299762537066,0.301277728326,0.297210356925,0.299239194559,424722760.392372,12319438867.7643
04-02-2019,0.30257974047,0.305059120729,0.299364122502,0.300197885646,418384496.534782,12358907414.8467
03-02-2019,0.310428569321,0.311237617458,0.29937029012,0.302352139189,438357004.014026,12445862136.9874
02-02-2019,0.308325780978,0.311578415021,0.305231187219,0.310912252203,429425319.800217,12798226061.8303
01-02-2019,0.310839122864,0.311894572742,0.299399298386,0.308517421293,564486615.357225,12699646520.0179
31-01-2019,0.320704197177,0.333835196667,0.305866269778,0.310035807003,780304474.314155,12762148539.2466
30-01-2019,0.289424993451,0.32406403978,0.287914602839,0.320461144956,753787392.134001,13191291588.284
29-01-2019,0.295059950543,0.296215598193,0.285888265623,0.289558152494,454631054.854841,11919217294.9316
28-01-2019,0.309360097624,0.309878071306,0.28656282167,0.294862848891,584796818.256339,12137576987.0864
27-01-2019,0.314854407,0.315265642802,0.308366334216,0.309439234301,362599965.066186,12737591538.844
26-01-2019,0.317260145949,0.319325916595,0.314235150584,0.314235150584,346413647.873258,12935008077.8467
25-01-2019,0.317858535785,0.319068555833,0.313824315742,0.317164604314,360076504.922477,13016563842.8419
24-01-2019,0.316416345521,0.318896248125,0.314432627327,0.317597562112,344960253.171201,13034332606.2609
23-01-2019,0.319565922572,0.32030336987,0.314923278177,0.316492045756,375671478.079147,12988961767.1715
22-01-2019,0.321078175682,0.321078175682,0.313455348115,0.319490813442,434125854.195898,13112032407.7908
21-01-2019,0.32117850784,0.322593368817,0.317438636834,0.320789763087,363940430.829241,13165341827.4196
20-01-2019,0.331219505374,0.33214689146,0.317608954841,0.321176533788,407205880.811446,13181215053.6675
19-01-2019,0.325702093234,0.333748876933,0.324910649271,0.331001291411,420070096.831554,13584427086.4756
18-01-2019,0.329196160237,0.329493501135,0.321855507726,0.324276795042,376280714.047206,13308451031.432
17-01-2019,0.329689955755,0.330161700784,0.325740255639,0.329352742949,433446502.443361,13516769989.7764
16-01-2019,0.32694592393,0.334795776928,0.326174035577,0.329700945535,438731638.439472,13531060364.9609
15-01-2019,0.3339116046,0.336500375803,0.3240107658,0.32717891655,429283719.597768,13427555273.7552
14-01-2019,0.318354309172,0.337941666389,0.318354309172,0.333766192339,545540173.999741,13697899740.6082
13-01-2019,0.328661907748,0.333595666912,0.31709805322,0.317862770216,452358901.653727,13045216854.2835
12-01-2019,0.333004494524,0.336381161344,0.328032683852,0.328799771169,376386862.6004,13494075803.9191
11-01-2019,0.331283939682,0.337726085752,0.327913566127,0.332903927252,501054509.360463,13662512032.1385
10-01-2019,0.371464032142,0.381949397753,0.327158650525,0.33265164228,839535352.306161,13652158154.6882
09-01-2019,0.365886266499,0.373522268979,0.364755643708,0.370890217109,455908708.151202,15130140418.9396
08-01-2019,0.364419521766,0.370992131201,0.36073406458,0.365314871985,499493489.936279,14902699114.9664
07-01-2019,0.368854357926,0.377909546044,0.363387040653,0.364346651564,499028522.212821,14863201413.8935
06-01-2019,0.354749585813,0.369660305726,0.352588692219,0.368395475856,492558794.209901,15028369642.2363
05-01-2019,0.356346743474,0.361068717439,0.353986827822,0.355275051354,452090239.464935,14493133456.6644
04-01-2019,0.359752762779,0.364642376863,0.352784995361,0.356747439105,450633875.589304,14553198220.8348
03-01-2019,0.374505258695,0.374505258695,0.357675368013,0.360223759991,438873803.439924,14695011675.9226
02-01-2019,0.365674898665,0.378021024307,0.359573569999,0.375242589471,543216668.575751,15307691623.9993
01-01-2019,0.35251205165,0.364770615691,0.350401570391,0.364770615691,449347621.933471,14880496657.818
31-12-2018,0.37105116498,0.373793206242,0.350786990303,0.352706489673,501793515.343151,14388351240.4842
30-12-2018,0.365247690207,0.371147398978,0.362263624599,0.369581215684,486955034.39166,15076740856.3326
29-12-2018,0.378346286385,0.383936862993,0.367079861985,0.367251841116,617892296.771461,14981716068.1975
28-12-2018,0.341807444581,0.379415918876,0.339139097938,0.376851915823,765420103.123526,15373342678.0375
27-12-2018,0.379105890134,0.379607550577,0.336281506332,0.341162009252,575821046.583166,13917404308.5459
26-12-2018,0.379991326373,0.391333968128,0.363440616037,0.378692619131,690588635.09257,15448432551.6306
25-12-2018,0.408439190794,0.408439190794,0.369362382515,0.380871686628,955306079.644381,15537325694.9142
24-12-2018,0.372397780666,0.448476737435,0.372397780666,0.406798680407,1688430313.00599,16594994618.0122
23-12-2018,0.363044511962,0.381476214501,0.361807414413,0.371270477282,634162706.81088,15145652798.4735
22-12-2018,0.358884645498,0.362967816323,0.349870175942,0.3623082678,487175830.168353,14780047339.8459
21-12-2018,0.376755775865,0.384088738091,0.354035114006,0.358570170014,724747471.217432,14627554926.2073
20-12-2018,0.347361247399,0.388974419596,0.347055958462,0.378198521114,1006287680.00064,15416266365.8491
19-12-2018,0.355059790077,0.393329627491,0.348200868795,0.35195557194,1041279272.33961,14346541678.6659
18-12-2018,0.329022059163,0.350161953761,0.325291148934,0.350161953761,753758216.808837,14273429558.8071
17-12-2018,0.288101381078,0.336500848336,0.28694194971,0.328452991522,639336584.690385,13388520904.4401
16-12-2018,0.285910811985,0.294168967432,0.285889812094,0.287928782812,316135928.145933,11784050728.6
15-12-2018,0.288698750965,0.291372001009,0.282523067685,0.285883142737,277696889.736681,11700328892.3153
14-12-2018,0.299971681439,0.300149690404,0.285111977157,0.288790418634,320266796.631905,11819314866.2693
13-12-2018,0.307660195238,0.307799576554,0.298117894796,0.30002587784,303413882.80496,12279148092.9081
12-12-2018,0.300670929348,0.311149520098,0.300670929348,0.307323163634,370325300.476487,12577803840.8252
11-12-2018,0.303100033425,0.310343242122,0.298095111419,0.301345276957,394872460.502983,12333147092.1542
10-12-2018,0.313485316194,0.316210156011,0.300599693976,0.303765720329,386627710.613531,12432208489.2219
09-12-2018,0.306450979802,0.320144334258,0.304666117254,0.313370052113,430122746.737452,12825284623.7147
08-12-2018,0.302440160242,0.318185246167,0.297231798705,0.307269204349,463529471.228042,12575595451.1481
07-12-2018,0.31083724431,0.311059330418,0.29135106374,0.301997458829,667331346.548883,12359838915.6977
06-12-2018,0.337082766261,0.342494591236,0.310359738026,0.310936400165,517551018.20552,12539238457.6656
05-12-2018,0.352353190672,0.353308711844,0.338242000588,0.338242000588,400526135.081475,13640400736.3568
04-12-2018,0.348533965911,0.361431041057,0.342527657781,0.352231310037,445334425.081625,14204552398.7097
03-12-2018,0.368598310133,0.368598310133,0.346974614852,0.34875439279,392651602.636649,14064337568.8134
02-12-2018,0.372162405504,0.378392469679,0.365731641505,0.367627228356,335732170.187604,14825428857.6068
01-12-2018,0.362556510414,0.377056323138,0.357083391518,0.372905541219,397266565.675387,15038289184.0537
30-11-2018,0.380538484101,0.381019269762,0.355204633546,0.362454862996,512041152.343153,14616841112.3162
29-11-2018,0.391862154006958,0.392465114593506,0.373788802775,0.379562316367,629900577.117389,15306739230.0938
28-11-2018,0.360313,0.401583,0.360313,0.390557,774818000,15750125593.8891
27-11-2018,0.353977,0.367645,0.342991,0.360163,600169000,14524416370.1378
26-11-2018,0.375553,0.388696,0.342019,0.355451,1032000000,14334393936.0285
25-11-2018,0.374511,0.386333,0.324953,0.374551,1296590000,15104646162.5749
24-11-2018,0.407844,0.416762,0.367354,0.375336,626279000,15136303125.8125
23-11-2018,0.425209,0.428205,0.398046,0.407428,774083000,16430488175.7773
22-11-2018,0.447948,0.448206,0.42608,0.42608,480044000,17182673753.2403
21-11-2018,0.436492,0.456144,0.41678,0.447651,858303000,18052574841.1373
20-11-2018,0.480279,0.496516,0.423672,0.434726,1538310000,17531343949.6131
19-11-2018,0.510127,0.510127,0.472305,0.478166,1297340000,19283163673.2349
18-11-2018,0.493419,0.522133,0.49033,0.510473,884280000,20557640500.2219
17-11-2018,0.472323,0.49673,0.466813,0.491654,607453000,19799766456.7883
16-11-2018,0.479232,0.485082,0.463771,0.471609,593572000,18992519249.1457
15-11-2018,0.472378,0.484565,0.432724,0.481708,965997000,19399223641.7615
14-11-2018,0.508372,0.510646,0.430398,0.474372,980604000,19103790091.4863
13-11-2018,0.516663,0.525145,0.50552,0.510112,521675000,20509312470.8081
12-11-2018,0.507833,0.525536,0.500816,0.517165,605042000,20792881923.9019
11-11-2018,0.506895,0.508318,0.49693,0.505913,292675000,20340489539.6382
10-11-2018,0.5003,0.511176,0.499791,0.506698,328038000,20372050863.9936
09-11-2018,0.492847,0.515509,0.492847,0.500668,509865000,20129611646.3336
08-11-2018,0.53664,0.539282,0.491286,0.493508,686221000,19841740203.8054
07-11-2018,0.549319,0.549319,0.524965,0.535707,631230000,21538372466.8292
06-11-2018,0.497102,0.560547,0.497102,0.54908,1333160000,21639288293.7
05-11-2018,0.461444,0.497412,0.460769,0.497412,556519000,19998705113.4
04-11-2018,0.455225,0.470722,0.449935,0.462691,429629000,18602729462.9
03-11-2018,0.458899,0.459135,0.454453,0.455667,275311000,18320325932.8
02-11-2018,0.456506,0.461451,0.455729,0.458685,401300000,18441666174
01-11-2018,0.44862,0.456303,0.446069,0.455722,346501000,18322537236.1
31-10-2018,0.445268,0.450401,0.43876,0.448382,367008000,18027428763.6
30-10-2018,0.441968,0.448306,0.44088,0.444759,245858000,17881764186.4
29-10-2018,0.461598,0.462128,0.437057,0.441514,341648000,17751297293.6
28-10-2018,0.457169,0.463931,0.455456,0.462406,280005000,18591270891.4
27-10-2018,0.459176,0.460376,0.455284,0.456348,211006000,18347705887.8
26-10-2018,0.456961,0.460288,0.453618,0.459288,235514000,18465910098.9
25-10-2018,0.45578,0.462766,0.452681,0.458052,273380000,18416216083.6
24-10-2018,0.461505,0.46707,0.454497,0.457237,295115000,18288398358.8
23-10-2018,0.45307,0.471596,0.439644,0.462058,445238000,18481226954.2
22-10-2018,0.456089,0.458188,0.450583,0.453109,249302000,18123288124
21-10-2018,0.458863,0.463629,0.455411,0.456694,262867000,18266679643.3
20-10-2018,0.453936,0.461899,0.45107,0.459151,277061000,18364953831
19-10-2018,0.457344,0.460625,0.450369,0.454178,303401000,18166045595.2
18-10-2018,0.467653,0.474622,0.447294,0.457725,476876000,18307917204.4
17-10-2018,0.469701,0.478521,0.460343,0.468197,526538000,18726772431.8
16-10-2018,0.448066,0.47099,0.445319,0.470253,605102000,18809007568.1
15-10-2018,0.401654,0.472133,0.396701,0.447316,1041470000,17891581827.9
14-10-2018,0.418573,0.424992,0.40146,0.403286,289195000,16130485985.4
13-10-2018,0.416294,0.425624,0.414515,0.418878,373875000,16754129100.9
12-10-2018,0.379313,0.439544,0.378914,0.419115,820154000,16763608540.3
11-10-2018,0.461497,0.461497,0.381614,0.38313,791202000,15324293666.5
10-10-2018,0.479151,0.479151,0.459042,0.462387,412207000,18494386175.9
09-10-2018,0.490604,0.491133,0.471116,0.479857,416867000,19163286272.5
08-10-2018,0.484018,0.496593,0.479386,0.489751,540832000,19558407223.9
07-10-2018,0.490268,0.490268,0.469887,0.482039,548645000,19250425338.2
06-10-2018,0.519354,0.520882,0.470532,0.488082,672167000,19491755023.8
05-10-2018,0.52753,0.530432,0.51032,0.519026,589636000,20727516366
04-10-2018,0.528892,0.547161,0.52625,0.526606,621615000,21030226777.6
03-10-2018,0.51722,0.536097,0.512269,0.528162,789229000,21092366276.3
02-10-2018,0.577145,0.577145,0.518287,0.520837,743705000,20799839394.4
01-10-2018,0.583511,0.602337,0.537349,0.576461,1412800000,23021206667.6
30-09-2018,0.568045,0.618702,0.564195,0.581572,1329720000,23187803288.1
29-09-2018,0.539412,0.587431,0.529954,0.571228,1034370000,22775378623.2
28-09-2018,0.54303,0.548805,0.522197,0.539112,718255000,21494884565
27-09-2018,0.516478,0.550922,0.513967,0.541381,824083000,21585351653.6
26-09-2018,0.520288,0.566711,0.491498,0.516308,1821610000,20585668395.4
25-09-2018,0.487622,0.546061,0.441519,0.526941,1639680000,21009615752.5
24-09-2018,0.570614,0.580377,0.489646,0.494712,1034380000,19724616281.8
23-09-2018,0.57522,0.595025,0.559651,0.570689,1043970000,22718597839
22-09-2018,0.565468,0.609112,0.495737,0.570798,2411430000,22722937027.6
21-09-2018,0.452836,0.76938,0.429052,0.561462,4101490000,22351279558.4
20-09-2018,0.326441,0.477467,0.322347,0.449918,1291360000,17910816754
19-09-2018,0.320324,0.334734,0.313853,0.326053,489609000,12979866409.2
18-09-2018,0.271452,0.332653,0.27101,0.32186,600216000,12812946982.5
17-09-2018,0.281545,0.283361,0.268184,0.272251,246489000,10838058873.2
16-09-2018,0.281723,0.281846,0.276549,0.281166,197009000,11192956724.3
15-09-2018,0.277006,0.283564,0.276765,0.282008,205361000,11226475960.4
14-09-2018,0.281184,0.284941,0.273855,0.277159,269029000,11033441784.3
13-09-2018,0.270783,0.284655,0.267846,0.280583,311799000,11142751261.3
12-09-2018,0.263166,0.272626,0.255756,0.270087,298449000,10725925162.6
11-09-2018,0.270167,0.274917,0.255917,0.26371,200330000,10472676303
10-09-2018,0.280237,0.282113,0.26382,0.270321,204958000,10735217970.1
09-09-2018,0.278661,0.291261,0.274478,0.27868,168991000,11049704671.8
08-09-2018,0.291119,0.296207,0.273789,0.279333,169208000,11075596221.7
07-09-2018,0.301431,0.305307,0.287287,0.291435,213961000,11555442374.8
06-09-2018,0.2835,0.305327,0.276112,0.30271,329763000,12002497851.3
05-09-2018,0.331465,0.3341,0.283601,0.283601,344488000,11244823075.3
04-09-2018,0.335184,0.34032,0.330305,0.331652,241419000,13150052582.9
03-09-2018,0.343137,0.343684,0.334542,0.335961,201147000,13320905092.7
02-09-2018,0.347323,0.349541,0.338393,0.342523,240907000,13581089397.5
01-09-2018,0.335313,0.352657,0.334467,0.347721,257267000,13787190893.4
31-08-2018,0.335474,0.338988,0.328373,0.335332,219139000,13295965146.4
30-08-2018,0.344546,0.34664,0.325641,0.335444,263925000,13300405963.5
29-08-2018,0.350833,0.353745,0.341238,0.344803,275908000,13671491746.6
28-08-2018,0.337527,0.356798,0.334971,0.351837,329550000,13939151830.5
27-08-2018,0.323643,0.337781,0.323066,0.336903,227284000,13347493496
26-08-2018,0.328162,0.328327,0.320571,0.323776,168718000,12797087411.7
25-08-2018,0.32765,0.33153,0.324468,0.32823,167363000,12973129574.6
24-08-2018,0.32739,0.328584,0.318217,0.327606,244571000,12948466281
23-08-2018,0.319573,0.328813,0.319176,0.327709,217578000,12952537305.5
22-08-2018,0.334434,0.350122,0.316613,0.319803,286845000,12640056537.7
21-08-2018,0.318219,0.3381,0.316983,0.335177,248735000,13196722736.2
20-08-2018,0.344451,0.351689,0.317692,0.319283,311144000,12570937819
19-08-2018,0.327363,0.353079,0.321945,0.343978,327300000,13543239223.9
18-08-2018,0.363027,0.369954,0.317115,0.3271,434332000,12878711865.7
17-08-2018,0.292808,0.373619,0.292766,0.366676,497206000,14436913947
16-08-2018,0.282034,0.300958,0.278203,0.292436,238219000,11513907010.5
15-08-2018,0.276797,0.301744,0.276797,0.282005,332432000,11103213511.7
14-08-2018,0.278738,0.279615,0.253983,0.274272,276768000,10798746746.6
13-08-2018,0.297572,0.31068,0.276544,0.277466,235117000,10924502190.5
12-08-2018,0.300604,0.309376,0.297057,0.29787,178827000,11706253644.1
11-08-2018,0.321122,0.32121,0.291582,0.301262,284423000,11839558818.7
10-08-2018,0.346167,0.347973,0.316909,0.320426,249264000,12592701615.4
09-08-2018,0.333771,0.359654,0.332608,0.346771,325775000,13628056811.4
08-08-2018,0.380875,0.380875,0.326996,0.331944,360857000,13045357570.9
07-08-2018,0.413776,0.415917,0.379526,0.381006,244448000,14973488018
06-08-2018,0.433886,0.435794,0.40668,0.414081,242075000,16273331370.1
05-08-2018,0.42858,0.434594,0.427522,0.433638,186848000,17041919017.5
04-08-2018,0.441039,0.443058,0.427125,0.428507,185678000,16840271360.9
03-08-2018,0.430397,0.443633,0.426481,0.440571,278870000,17314385048
02-08-2018,0.447016,0.447645,0.429939,0.430254,204898000,16915730078.3
01-08-2018,0.435562,0.459134,0.427168,0.445852,323200000,17528976109.1
31-07-2018,0.445892,0.446124,0.427753,0.435225,228767000,17111168340.8
30-07-2018,0.453469,0.454549,0.436964,0.446107,247714000,17539001608.4
29-07-2018,0.45660600066185,0.4571399986743927,0.45024898648262024,0.4533059895038605,191966000,17822035213.8
28-07-2018,0.454598993062973,0.456169992685318,0.44969499111175537,0.453667014837265,157346000,17836228175.5
27-07-2018,0.4496229887008667,0.4594860076904297,0.44522398710250854,0.45363500714302063,203720992,17834970073.6
26-07-2018,0.4594469964504242,0.46698299050331116,0.44684898853302,0.44991999864578247,199587008,17688912309.5
25-07-2018,0.455841988325119,0.4655260145664215,0.4507189989089966,0.4598290026187897,255872000,18078491417.1
24-07-2018,0.44555899500846863,0.46681898832321167,0.4385649859905243,0.4576230049133301,319956000,17991761019.3
23-07-2018,0.44912099838256836,0.4617829918861389,0.4444980025291443,0.4452759921550751,194542000,17506330275.5
22-07-2018,0.4550020098686218,0.46098899841308594,0.4491400122642517,0.4493109881877899,158906000,17664969058.3
21-07-2018,0.44621899724006653,0.4587549865245819,0.43831801414489746,0.4554100036621094,180339008,17904755411.8
20-07-2018,0.476485013961792,0.476485013961792,0.4364829957485199,0.44699400663375854,295403008,17573874619.7
19-07-2018,0.48757699131965637,0.49123701453208923,0.4717240035533905,0.47643300890922546,293942016,18731289025.5
18-07-2018,0.5051180124282837,0.5195599794387817,0.47723400592803955,0.48638901114463806,367988992,19096821223.5
17-07-2018,0.4813010096549988,0.5166040062904358,0.4700480103492737,0.5055869817733765,347700000,19850581637.1
16-07-2018,0.4464130103588104,0.48340100049972534,0.4445050060749054,0.48340100049972534,269283008,18979505038.6
15-07-2018,0.43909499049186707,0.4489870071411133,0.43719398975372314,0.4458940029144287,152903008,17506888524.6
14-07-2018,0.43856099247932434,0.441646009683609,0.4338949918746948,0.4392710030078888,134840992,17246853353.3
13-07-2018,0.4365139901638031,0.44450798630714417,0.4348050057888031,0.438740998506546,179403008,17226044257.6
12-07-2018,0.44988200068473816,0.449972003698349,0.4280329942703247,0.4353640079498291,182139008,17093454981.8
11-07-2018,0.445127010345459,0.4525449872016907,0.4435740113258362,0.45023301243782043,183887008,17677248272.3
10-07-2018,0.47385498881340027,0.47433599829673767,0.4432609975337982,0.4450420141220093,230418000,17473436921.7
09-07-2018,0.4772909879684448,0.4807739853858948,0.47265300154685974,0.4742699861526489,206344992,18620999655.9
08-07-2018,0.4923189878463745,0.49489501118659973,0.4759660065174103,0.4777489900588989,226644000,18757593701.1
07-07-2018,0.47861701250076294,0.4924769997596741,0.4677160084247589,0.4924769997596741,214979008,19335850986.9
06-07-2018,0.4805789887905121,0.48147299885749817,0.4624139964580536,0.47915101051330566,245003008,18812639648.6
05-07-2018,0.49042201042175293,0.49740201234817505,0.4729659855365753,0.4816249907016754,279999008,18909774936.8
04-07-2018,0.48558399081230164,0.503603994846344,0.47577399015426636,0.4900430142879486,313828992,19240115961.4
03-07-2018,0.48625901341438293,0.5156959891319275,0.4808430075645447,0.4852229952812195,410225984,19050872652.3
02-07-2018,0.4616059958934784,0.4889239966869354,0.4538390040397644,0.4861220121383667,335919008,19086169277.8
01-07-2018,0.46594399213790894,0.4662800133228302,0.45081600546836853,0.4613580107688904,267224992,18113882699.5
30-06-2018,0.4541119933128357,0.48014700412750244,0.4541119933128357,0.46624499559402466,345528992,18305756569.2
29-06-2018,0.44835400581359863,0.45833998918533325,0.4273020029067993,0.4530799984931946,309777984,17788871057.8
28-06-2018,0.47032999992370605,0.47168299555778503,0.44574999809265137,0.4484579861164093,220566000,17607401644
27-06-2018,0.45555099844932556,0.4727579951286316,0.4519599974155426,0.47036999464035034,215618000,18467712720.6
26-06-2018,0.4823809862136841,0.48287200927734375,0.45600101351737976,0.45600101351737976,179426000,17903549770.4
25-06-2018,0.4771060049533844,0.4911099970340729,0.4755600094795227,0.48175299167633057,231728992,18914626969.1
24-06-2018,0.49177300930023193,0.4937250018119812,0.4500479996204376,0.47738000750541687,369520000,18734923546.7
23-06-2018,0.4873090088367462,0.4967130124568939,0.4808740019798279,0.49128401279449463,204927008,19280590262.9
22-06-2018,0.535090982913971,0.535090982913971,0.4772860109806061,0.4869470000267029,339428992,19110383376.6
21-06-2018,0.5392280220985413,0.5470070242881775,0.5306969881057739,0.5347750186920166,194312000,20987407808.6
20-06-2018,0.5497379899024963,0.5505539774894714,0.525858998298645,0.5392860174179077,256920000,21164443378
19-06-2018,0.5386139750480652,0.5580589771270752,0.5345950126647949,0.5496209859848022,255400000,21570043601.9
18-06-2018,0.5288199782371521,0.547793984413147,0.5118330121040344,0.5374950170516968,276527008,21094155037.4
17-06-2018,0.535535991191864,0.5388810038566589,0.5252150297164917,0.5282160043716431,166028000,20729997855.3
16-06-2018,0.5371059775352478,0.5392929911613464,0.5235880017280579,0.5347840189933777,202682000,20987761016.4
15-06-2018,0.5600619912147522,0.5600619912147522,0.5343009829521179,0.5377069711685181,241684992,21102475042
14-06-2018,0.5354350209236145,0.5705900192260742,0.5266140103340149,0.5613059997558594,379824992,22028624987
13-06-2018,0.56284499168396,0.5646420121192932,0.5170360207557678,0.5346630215644836,359864992,20982481909.3
12-06-2018,0.6021360158920288,0.6021389961242676,0.5566530227661133,0.5629330277442932,309544000,22091918626.5
11-06-2018,0.5861979722976685,0.604066014289856,0.5687209963798523,0.604066014289856,336547008,23706154936.8
10-06-2018,0.6595140099525452,0.6595140099525452,0.5612369775772095,0.588126003742218,492555008,23080600594
09-06-2018,0.6747779846191406,0.6788930296897888,0.6597549915313721,0.6597549915313721,175990000,25891631461.4
08-06-2018,0.677586019039154,0.6796680092811584,0.6608039736747742,0.6743429899215698,221887008,26464127493.6
07-06-2018,0.6753129959106445,0.6882230043411255,0.6731460094451904,0.6781280040740967,244568000,26612667216.8
06-06-2018,0.677901029586792,0.6816679835319519,0.6600589752197266,0.674796998500824,273966016,26480063917.7
05-06-2018,0.6618980169296265,0.6838399767875671,0.6414279937744141,0.6770150065422058,386328000,26567101622
04-06-2018,0.6924660205841064,0.7036229968070984,0.6446030139923096,0.661424994468689,558131008,25955326234
03-06-2018,0.6434119939804077,0.6735939979553223,0.6408910155296326,0.6712049841880798,327804000,26339108356.8
02-06-2018,0.6234620213508606,0.6489819884300232,0.6194769740104675,0.6434509754180908,315206016,25249999048.4
01-06-2018,0.6128929853439331,0.6248239874839783,0.6090689897537231,0.6233639717102051,263088000,24461754518.7
31-05-2018,0.6034520268440247,0.6216359734535217,0.5960890054702759,0.6126220226287842,283328000,24008636722.5
30-05-2018,0.6037690043449402,0.6276789903640747,0.5900580286979675,0.6058170199394226,320604992,23741948988.6
29-05-2018,0.5560839772224426,0.6107490062713623,0.5516350269317627,0.6012409925460815,380744000,23562615694
28-05-2018,0.6083679795265198,0.60978102684021,0.5522990226745605,0.5522990226745605,327903008,21644580268.4
27-05-2018,0.6120399832725525,0.612883985042572,0.6033279895782471,0.6078810095787048,186963008,23822837083.1
26-05-2018,0.6101179718971252,0.6264939904212952,0.6037999987602234,0.6127079725265503,213242000,24012007059.8
25-05-2018,0.6329240202903748,0.6362079977989197,0.6033340096473694,0.6110010147094727,289816000,23945109784
24-05-2018,0.5992069840431213,0.6402580142021179,0.5892720222473145,0.6319969892501831,440532992,24767942357.1
23-05-2018,0.6486340165138245,0.6491209864616394,0.5869969725608826,0.599593997001648,482480992,23498069816.3
22-05-2018,0.6821510195732117,0.68293297290802,0.6445879936218262,0.645566999912262,234712992,25299750226.1
21-05-2018,0.7004410028457642,0.703050971031189,0.6762030124664307,0.6815869808197021,250480992,26711372882.1
20-05-2018,0.6772580146789551,0.704613983631134,0.6733480095863342,0.7002440094947815,275614016,27442540119.6
19-05-2018,0.6807590126991272,0.6904500126838684,0.6658959984779358,0.6767129898071289,249039008,26520360976.9
18-05-2018,0.6654000282287598,0.6856250166893005,0.6533899903297424,0.6802939772605896,344944000,26660700253.2
17-05-2018,0.7133880257606506,0.7146180272102356,0.6612129807472229,0.6673099994659424,337999008,26151857705.6
16-05-2018,0.6959199905395508,0.7140809893608093,0.6694380044937134,0.7140809893608093,429641984,27984811710.1
15-05-2018,0.7389379739761353,0.7522690296173096,0.6926670074462891,0.6985880136489868,422980000,27377641532.1
14-05-2018,0.7447010278701782,0.7569829821586609,0.7076929807662964,0.7408980131149292,613462016,29035769088.3
13-05-2018,0.6980850100517273,0.7589769959449768,0.6809710264205933,0.745747983455658,532488000,29225840434.3
12-05-2018,0.6857720017433167,0.7149180173873901,0.6397709846496582,0.6967350244522095,596684992,27305022521
11-05-2018,0.7565780282020569,0.761326014995575,0.6560260057449341,0.6849480271339417,991409024,26843090365.4
10-05-2018,0.8032119870185852,0.8089140057563782,0.7573419809341431,0.7582370042800903,399324000,29706405924.2
