t,v
2014-01-01,4.26127646250951
2014-01-02,4.60999533806976
2014-01-03,5.38113664898159
2014-01-04,4.53184301446798
2014-01-05,5.82002792751835
2014-01-06,4.9835231112724
2014-01-07,5.37873400443696
2014-01-08,4.47513598138761
2014-01-09,3.64687307025405
2014-01-10,3.69495297843973
2014-01-11,2.6510756524397
2014-01-12,2.8743736382742098
2014-01-13,2.94748540665707
2014-01-14,4.87685891720609
2014-01-15,3.5714289107008
2014-01-16,3.80638959720476
2014-01-17,2.5477269571831
2014-01-18,2.57074130519253
2014-01-19,4.28337163819302
2014-01-20,3.77095506939216
2014-01-21,3.20977529156723
2014-01-22,2.66324529074069
2014-01-23,2.89407373772891
2014-01-24,4.15838717071024
2014-01-25,3.07436510580317
2014-01-26,2.68637624844615
2014-01-27,4.52233967933677
2014-01-28,3.57936379404847
2014-01-29,2.94268188416912
2014-01-30,3.03494493673428
2014-01-31,2.30740667109701
2014-02-01,2.73291473151242
2014-02-02,3.12098728511347
2014-02-03,2.4481054110886
2014-02-04,3.80829492114442
2014-02-05,3.93230898552491
2014-02-06,3.15822818591688
2014-02-07,4.36023336762713
2014-02-08,2.97022142460286
2014-02-09,3.00014660850688
2014-02-10,4.03483603346541
2014-02-11,4.06598305404372
2014-02-12,3.5967863883424203
2014-02-13,3.28104924100471
2014-02-14,3.27727549583845
2014-02-15,5.315510942237
2014-02-16,4.00455762655227
2014-02-17,2.50937481513789
2014-02-18,2.55415268166823
2014-02-19,2.08492801854487
2014-02-20,2.57632318300293
2014-02-21,2.44993724301177
2014-02-22,2.16390381662825
2014-02-23,2.1381529458838
2014-02-24,3.02035617496699
2014-02-25,4.53592220896002
2014-02-26,3.06004210544071
2014-02-27,2.61768577450993
2014-02-28,2.8583687252547803
2014-03-01,4.05171234303685
2014-03-02,2.99844460178056
2014-03-03,3.8769080558469398
2014-03-04,3.77471604808955
2014-03-05,3.00030075075767
2014-03-06,2.75793801200878
2014-03-07,11.1837151745437
2014-03-08,7.95284554647218
2014-03-09,4.5675919330526895
2014-03-10,6.38150632624171
2014-03-11,4.36439901245049
2014-03-12,4.58995069990624
2014-03-13,3.3717067561969802
2014-03-14,3.25391342315839
2014-03-15,3.50272530232435
2014-03-16,2.325483559457
2014-03-17,2.65461663462276
2014-03-18,18.0253469059591
2014-03-19,5.60341569337129
2014-03-20,3.43192797962443
2014-03-21,2.8181988631249197
2014-03-22,2.17800210698038
2014-03-23,1.8543610398722699
2014-03-24,2.84220044279338
2014-03-25,2.64887340926345
2014-03-26,2.51800631708822
2014-03-27,3.69682303137564
2014-03-28,3.93131371780718
2014-03-29,2.25305852197367
2014-03-30,2.86649389518528
2014-03-31,3.76436786992204
2014-04-01,3.37956653393795
2014-04-02,3.65227825019926
2014-04-03,4.4547719409295
2014-04-04,3.24037723925424
2014-04-05,4.10247095436373
2014-04-06,2.0906606314674
2014-04-07,2.36728461387005
2014-04-08,2.25355037937151
2014-04-09,2.9270581632099297
2014-04-10,3.98483255196636
2014-04-11,3.92714015404749
2014-04-12,2.76170304608373
2014-04-13,2.04207375858824
2014-04-14,2.89732433464558
2014-04-15,3.1057135821142
2014-04-16,3.83876038724485
2014-04-17,4.14595952142867
2014-04-18,4.37051480188734
2014-04-19,2.84621017172955
2014-04-20,2.1091135582314
2014-04-21,4.16250084137016
2014-04-22,3.65101745836616
2014-04-23,3.17780379576432
2014-04-24,2.02845352921777
2014-04-25,2.48105051188413
2014-04-26,2.18362172130297
2014-04-27,1.47347020370473
2014-04-28,2.87621401314924
