Timestamp,Open,High,Low,Close,Volume,s2f
2018-01-01,13851.673985526602,13871.913269535964,12929.54306404914,13436.40113496533,162716348.0,5604.778489603231
2018-01-02,13486.744844662015,15144.979671407764,13043.303003689914,14732.453355796319,178017550.0,5603.289804396845
2018-01-03,14694.053765860497,15369.756291733172,14640.641236374902,15068.48685294771,167233910.0,5607.989340284574
2018-01-04,15128.178423873615,15370.749365536973,14294.05475422823,15150.044393442426,179004954.0,5605.444705620523
2018-01-05,15128.240643382524,17116.140091379297,14861.167342083183,16929.993584218795,152619894.0,5606.567925833701
2018-01-06,16925.137264338635,17154.163354303844,16266.456930410244,17094.07580827809,177119818.0,5606.717348274518
2018-01-07,17110.94470775201,17110.94470775201,15792.088118419764,16162.813277912608,169680226.0,5601.058544399781
2018-01-08,16127.823620096839,16270.630082769576,14036.345869269688,14998.250127031477,174353338.0,5603.868605311697
2018-01-09,14961.676367575734,15349.272808095566,14222.423056873104,14415.466029217563,172900393.0,5596.901890165903
2018-01-10,14448.485441704834,14850.283684647908,13527.747077672655,14850.283684647908,175606371.0,5597.358156558666
2018-01-11,14919.00877098778,14919.00877098778,12986.45635314678,13310.776623875214,203960849.0,5586.815216695792
2018-01-12,13196.990925070568,14076.029364498736,12937.290398197794,13797.82227939588,187673133.0,5587.4498475943665
2018-01-13,13868.395566203597,14516.647189112124,13830.258988673511,14218.51800899828,151132414.0,5589.998320159014
2018-01-14,14187.893413430307,14337.779405113673,13173.53242774602,13655.242181049141,162801192.0,5598.003499944663
2018-01-15,13640.439832522137,14283.876337160875,13449.422571526748,13574.797735438284,158850796.0,5605.9471078643655
2018-01-16,13593.886153618398,13593.886153618398,10094.007392524309,11467.380978284651,166906960.0,5611.680833550873
2018-01-17,11595.95499439586,11941.709802740332,9177.29249618134,11136.808735058174,177334520.0,5611.141541389983
2018-01-18,11118.201033142886,12064.438302618599,10722.14213393342,11289.210911409156,181740520.0,5605.984324091879
2018-01-19,11261.941254081346,11985.104066722128,11082.622215984291,11511.09835473365,172925294.0,5611.468792897147
2018-01-20,11535.507070862128,12978.654424540691,11525.222408602338,12763.779462390647,196911498.0,5617.826460635159
2018-01-21,12744.378020974487,12744.378020974487,11139.155347792377,11455.526396495743,201430272.0,5618.594809276412
2018-01-22,11521.433578583166,11860.02453610936,10079.518593330506,10781.268881360418,180479030.0,5623.44666278025
2018-01-23,10777.302141347149,11321.888797262018,10002.155884544678,10801.083131750655,189393517.0,5612.950852891886
2018-01-24,10866.886489262803,11391.043671753903,10509.116174528803,11354.22909940514,188261924.0,5606.4966097711085
2018-01-25,11358.466478555307,11653.935486869595,10927.881180036668,11137.878602459845,175380382.0,5605.825347364336
2018-01-26,11123.968660671479,11566.400421925602,10353.125324820478,11091.21651042783,161556680.0,5608.131565928255
2018-01-27,11094.073280538505,11573.555227519828,10874.973741003856,11333.397874991158,163000899.0,5614.838637773192
2018-01-28,11410.285791855082,11781.261532452554,11310.459586875895,11597.080164861141,162847279.0,5615.174189138224
2018-01-29,11591.177378543769,11688.399156459485,10941.979070240304,11149.431210526249,150641199.0,5623.776785608996
2018-01-30,11142.640532783224,11162.043025949897,9823.606214719623,9937.726381160634,164859686.0,5618.5215191016005
2018-01-31,9938.136474547773,10293.536006546006,9597.147273694254,10087.724198669412,121972800.0,5629.700789225232
2018-02-01,10106.100534462235,10150.977892041315,8477.88070439723,9014.026207241357,168581509.0,5642.903219993833
2018-02-02,9007.673682276896,9068.699702873655,7602.886031281782,8799.121910617683,171722182.0,5641.695528141705
2018-02-03,8801.822826195872,9466.04572671343,8168.708004770408,9208.45991916458,157405949.0,5641.015128263164
2018-02-04,9176.126586570133,9325.188923286127,7892.798098474438,8176.460615758353,176248883.0,5632.191528485923
2018-02-05,8222.249977782492,8322.877625328503,6535.030670816488,6891.934414416884,203940875.0,5626.186625613361
