Timestamp,Open,High,Low,Close,Volume
2014-03-05,666.239990234375,674.280029296875,646.280029296875,665.510009765625,22461900.0
2014-03-06,664.52001953125,669.77001953125,649.7899780273438,663.8599853515625,16068100.0
2014-03-07,664.3099975585938,665.3400268554688,616.3499755859375,629.1500244140625,34150800.0
2014-03-08,629.6599731445312,635.1400146484375,604.4600219726562,617.4500122070312,18654200.0
2014-03-09,616.3099975585938,643.9500122070312,612.3499755859375,636.9600219726562,15396500.0
2014-03-10,636.3300170898438,644.760009765625,615.02001953125,627.7899780273438,20639800.0
2014-03-11,627.9500122070312,638.4199829101562,618.8400268554688,634.1099853515625,11732500.0
2014-03-12,631.9099731445312,648.030029296875,629.510009765625,632.0999755859375,18621200.0
2014-03-13,633.6199951171875,644.2000122070312,630.8499755859375,638.1400146484375,11634900.0
2014-03-14,638.1400146484375,639.530029296875,627.2100219726562,628.7999877929688,11913800.0
2014-03-15,629.3699951171875,639.1400146484375,627.2999877929688,636.1199951171875,4342080.0
2014-03-16,636.5,637.52001953125,628.1099853515625,631.1099853515625,5277290.0
2014-03-17,630.9199829101562,632.6799926757812,616.85498046875,622.3729858398438,14648200.0
2014-03-18,621.8380126953125,622.3909912109375,603.7960205078125,614.8319702148438,24011500.0
2014-03-19,613.89599609375,622.0,609.0960083007812,609.8880004882812,14228900.0
2014-03-20,609.7449951171875,609.7449951171875,587.4929809570312,588.77001953125,20572900.0
2014-03-21,588.2940063476562,604.5919799804688,561.81298828125,571.489990234375,38414100.0
2014-03-22,571.1799926757812,572.5479736328125,554.3909912109375,565.0399780273438,17360700.0
2014-03-23,565.7639770507812,570.2379760742188,560.8779907226562,561.27197265625,9288400.0
2014-03-24,562.5070190429688,586.56201171875,551.77197265625,583.4119873046875,22706900.0
2014-03-25,585.0260009765625,585.43798828125,572.60498046875,583.9169921875,14020100.0
2014-03-26,583.4819946289062,590.0280151367188,570.9630126953125,580.8270263671875,16401100.0
2014-03-27,580.2570190429688,580.5599975585938,471.239013671875,471.239013671875,62225400.0
2014-03-28,477.14300537109375,526.0230102539062,473.2340087890625,495.6659851074219,58828300.0
2014-03-29,501.7130126953125,504.8590087890625,489.7340087890625,491.1719970703125,11147100.0
2014-03-30,492.37200927734375,492.37200927734375,444.1789855957031,460.2730102539063,42958300.0
2014-03-31,462.2990112304688,483.0220031738281,443.364990234375,457.0010070800781,28254000.0
2014-04-01,457.0,495.3429870605469,457.0,478.375,35685800.0
2014-04-02,479.1369934082031,495.0450134277344,431.2690124511719,437.1400146484375,49647600.0
2014-04-03,436.4440002441406,449.5650024414063,414.8900146484375,444.7179870605469,40765500.0
2014-04-04,445.66400146484375,454.6520080566406,429.0910034179688,447.5260009765625,22925500.0
2014-04-05,446.6749877929688,463.5710144042969,444.1969909667969,461.9070129394531,13404500.0
2014-04-06,463.3970031738281,466.3190002441406,452.9700012207031,460.4989929199219,10241400.0
2014-04-07,461.4739990234375,462.5639953613281,445.12200927734375,449.4230041503906,15616600.0
2014-04-08,447.6130065917969,457.4240112304688,446.114013671875,453.08599853515625,10921600.0
2014-04-09,453.177001953125,455.7279968261719,441.9330139160156,442.7250061035156,13204400.0
2014-04-10,442.2560119628906,443.3659973144531,358.73199462890625,365.1759948730469,55868300.0
2014-04-11,363.7099914550781,429.7669982910156,351.2720031738281,420.9469909667969,62562800.0
2014-04-12,420.8890075683594,439.6059875488281,415.78900146484375,421.1159973144531,19226500.0
2014-04-13,421.46099853515625,427.3980102539063,395.2539978027344,414.06298828125,22493500.0
2014-04-14,414.8280029296875,469.7510070800781,407.37298583984375,458.7869873046875,50730200.0
2014-04-15,458.37298583984375,518.9959716796875,453.5429992675781,515.5859985351562,49561000.0
2014-04-16,522.1849975585938,542.3779907226562,502.781005859375,527.39501953125,56480100.0
2014-04-17,529.0670166015625,533.5170288085938,484.8739929199219,495.9630126953125,34025500.0
2014-04-18,495.7980041503906,498.60101318359375,472.7409973144531,479.6449890136719,19042400.0
2014-04-19,479.5820007324219,503.5549926757813,470.5610046386719,501.5650024414063,19588200.0
2014-04-20,501.7510070800781,510.8710021972656,490.8399963378906,498.1679992675781,12103100.0
2014-04-21,497.739013671875,510.5679931640625,493.2009887695313,495.7730102539063,15171400.0
2014-04-22,495.4549865722656,503.2219848632813,487.5799865722656,487.9240112304688,11670900.0
2014-04-23,488.3590087890625,493.2489929199219,485.8169860839844,491.3030090332031,9814530.0
2014-04-24,490.8250122070313,500.4649963378906,482.9519958496094,500.4649963378906,13009400.0
2014-04-25,500.0870056152344,500.2990112304688,442.9509887695313,461.4490051269531,46856500.0
2014-04-26,461.7049865722656,464.5429992675781,449.1029968261719,458.60101318359375,12214600.0
2014-04-27,457.2420043945313,459.3299865722656,436.3900146484375,436.3900146484375,10949500.0
2014-04-28,430.7160034179688,447.5339965820313,422.9419860839844,440.2850036621094,23876600.0
2014-04-29,439.9830017089844,451.635986328125,435.1809997558594,447.2090148925781,16401400.0
2014-04-30,446.8900146484375,451.0989990234375,436.6990051269531,447.6449890136719,15244900.0
2014-05-01,447.6329956054688,460.614013671875,447.6329956054688,457.760009765625,12871800.0
2014-05-02,457.364013671875,457.9289855957031,443.4030151367188,449.37701416015625,10394200.0
2014-05-03,449.4030151367188,449.4030151367188,430.6820068359375,437.7619934082031,9849640.0
2014-05-04,438.5169982910156,439.7690124511719,430.0539855957031,436.4030151367188,5621260.0
2014-05-05,434.7820129394531,440.9739990234375,427.6170043945313,433.4819946289063,10004800.0
2014-05-06,433.364013671875,448.0379943847656,423.2510070800781,428.9620056152344,12507300.0
2014-05-07,429.3410034179688,446.12799072265625,428.4509887695313,438.8210144042969,18332200.0
2014-05-08,438.6789855957031,448.3989868164063,438.14300537109375,440.16900634765625,9446580.0
2014-05-09,440.1780090332031,452.6919860839844,440.14300537109375,449.46099853515625,10347900.0
2014-05-10,450.45599365234375,455.77099609375,448.4679870605469,454.4330139160156,6682600.0
2014-05-11,453.9200134277344,455.3389892578125,433.4010009765625,438.885986328125,12251700.0
2014-05-12,438.3030090332031,442.260009765625,434.2309875488281,441.4620056152344,7383770.0
2014-05-13,441.531005859375,441.97601318359375,436.9670104980469,440.6709899902344,7682670.0
2014-05-14,440.5920104980469,446.6589965820313,440.50299072265625,443.9719848632813,9472960.0
2014-05-15,444.135986328125,449.7990112304688,443.6300048828125,447.25201416015625,7362980.0
2014-05-16,447.385986328125,450.6610107421875,444.9639892578125,448.0580139160156,6475100.0
2014-05-17,448.1170043945313,451.9800109863281,447.3009948730469,448.9030151367188,2945790.0
2014-05-18,448.7009887695313,449.7669982910156,444.7839965820313,446.2640075683594,2857830.0
2014-05-19,446.0759887695313,447.5549926757813,443.1000061035156,446.1809997558594,6242620.0
2014-05-20,446.3049926757813,491.4440002441406,446.0069885253906,485.7239990234375,40327500.0
2014-05-21,485.7999877929688,494.3689880371094,483.489013671875,491.7699890136719,14626000.0
2014-05-22,492.0490112304688,525.3560180664062,490.1910095214844,524.5789794921875,33086500.0
2014-05-23,525.7150268554688,541.9559936523438,520.0759887695312,520.2219848632812,34934700.0
2014-05-24,521.051025390625,525.1699829101562,516.281005859375,525.1380004882812,11499300.0
2014-05-25,525.22802734375,576.47802734375,525.22802734375,571.5880126953125,47010300.0
2014-05-26,571.3930053710938,588.3889770507812,565.3319702148438,583.4240112304688,29959800.0
2014-05-27,582.5880126953125,589.5170288085938,554.4340209960938,571.2440185546875,38032000.0
2014-05-28,571.9149780273438,578.6240234375,564.0869750976562,577.06201171875,19289000.0
2014-05-29,576.3300170898438,577.0960083007812,561.5960083007812,568.1799926757812,18707800.0
2014-05-30,568.177001953125,618.4580078125,568.156982421875,615.3250122070312,31985400.0
2014-05-31,615.68701171875,624.7150268554688,604.4710083007812,623.677001953125,15107100.0
2014-06-01,623.6929931640625,671.5130004882812,619.906005859375,630.22900390625,45259100.0
2014-06-02,629.64501953125,665.4979858398438,618.7449951171875,660.6179809570312,45450200.0
2014-06-03,660.5499877929688,674.1110229492188,650.7839965820312,667.60498046875,40653700.0
2014-06-04,666.7739868164062,668.56298828125,624.0889892578125,641.614013671875,37731500.0
2014-06-05,641.072021484375,663.5260009765625,640.0900268554688,659.2579956054688,29621300.0
2014-06-06,659.2830200195312,661.3660278320312,652.3040161132812,653.7020263671875,18680100.0
2014-06-07,653.52197265625,656.9439697265625,644.906982421875,654.968994140625,15855300.0
2014-06-08,654.9940185546875,658.8839721679688,653.469970703125,656.1400146484375,8614190.0
2014-06-09,655.6400146484375,657.7030029296875,644.3930053710938,649.1589965820312,19065400.0
2014-06-10,650.0419921875,659.614990234375,646.5640258789062,653.1500244140625,17913400.0
2014-06-11,653.18798828125,657.0399780273438,632.5469970703125,633.02001953125,25163800.0
2014-06-12,633.427978515625,638.1090087890625,573.27197265625,586.9520263671875,50818800.0
2014-06-13,585.6959838867188,615.1370239257812,585.6959838867188,600.1630249023438,35700700.0
2014-06-14,600.7459716796875,601.27001953125,549.8209838867188,577.3579711914062,38481200.0
2014-06-15,575.927978515625,592.93701171875,554.8909912109375,592.93701171875,23580900.0
2014-06-16,592.6489868164062,608.719970703125,587.0679931640625,592.18798828125,28677500.0
2014-06-17,591.5859985351562,610.8889770507812,590.4000244140625,610.864013671875,18597300.0
2014-06-18,609.7670288085938,615.8809814453125,604.39599609375,607.9580078125,17862000.0
2014-06-19,608.0700073242188,612.2410278320312,597.0180053710938,598.0709838867188,12803800.0
2014-06-20,597.4019775390625,599.7540283203125,587.7559814453125,594.14599609375,18134100.0
2014-06-21,593.677978515625,599.4619750976562,587.7369995117188,594.9920043945312,9256290.0
2014-06-22,595.9039916992188,605.9970092773438,594.6270141601562,602.2730102539062,10877700.0
2014-06-23,602.1610107421875,603.2119750976562,586.343017578125,593.9840087890625,14053800.0
2014-06-24,593.969970703125,596.9710083007812,582.3569946289062,582.3569946289062,14144900.0
2014-06-25,581.8090209960938,583.5989990234375,565.625,566.3359985351562,20687700.0
2014-06-26,566.1370239257812,581.6290283203125,564.7310180664062,581.1370239257812,14655900.0
2014-06-27,581.2969970703125,600.1240234375,579.885009765625,597.260986328125,20814600.0
2014-06-28,599.0770263671875,604.4730224609375,595.9180297851562,596.5490112304688,13398100.0
2014-06-29,596.3319702148438,604.0759887695312,596.1619873046875,602.7150268554688,8897470.0
2014-06-30,602.6199951171875,645.155029296875,599.8829956054688,639.7969970703125,46422400.0
2014-07-01,641.3909912109375,657.8579711914062,640.1069946289062,640.8060302734375,38446300.0
2014-07-02,641.0369873046875,656.677978515625,638.3389892578125,650.8790283203125,25768200.0
2014-07-03,650.7689819335938,650.7689819335938,641.302978515625,645.156005859375,18949000.0
2014-07-04,644.64599609375,648.4329833984375,629.4030151367188,630.6920166015625,22237200.0
2014-07-05,629.9509887695312,633.2219848632812,628.0040283203125,631.4569702148438,9105940.0
2014-07-06,631.77197265625,638.6530151367188,631.1599731445312,635.8070068359375,10080000.0
2014-07-07,635.4630126953125,637.156982421875,617.0070190429688,624.0859985351562,17813600.0
2014-07-08,622.5700073242188,626.6950073242188,620.906982421875,624.8179931640625,10005500.0
2014-07-09,625.2210083007812,626.9979858398438,622.5960083007812,624.5089721679688,9819150.0
2014-07-10,624.8259887695312,626.1160278320312,612.3460083007812,616.7620239257812,15880700.0
2014-07-11,616.6619873046875,632.0859985351562,615.7689819335938,632.0029907226562,16467100.0
2014-07-12,631.8809814453125,636.6580200195312,626.9819946289062,633.7130126953125,13329000.0
2014-07-13,634.2169799804688,634.7269897460938,624.9089965820312,626.4970092773438,11291000.0
2014-07-14,626.56201171875,627.3419799804688,617.322021484375,619.3150024414062,12706800.0
2014-07-15,619.9959716796875,625.1409912109375,619.635009765625,621.5859985351562,10873200.0
2014-07-16,622.0130004882812,623.0919799804688,615.3250122070312,616.7999877929688,13182400.0
2014-07-17,616.5390014648438,626.2899780273438,608.3989868164062,623.0889892578125,16576700.0
2014-07-18,622.3690185546875,629.2130126953125,620.4719848632812,628.7789916992188,14158100.0
2014-07-19,629.166015625,629.166015625,624.5969848632812,628.5150146484375,7222030.0
2014-07-20,628.5590209960938,628.5590209960938,622.7750244140625,623.9000244140625,5760120.0
2014-07-21,623.9500122070312,624.0900268554688,619.1090087890625,622.2109985351562,10711900.0
2014-07-22,622.2730102539062,624.2979736328125,620.9569702148438,621.551025390625,9602880.0
2014-07-23,621.1229858398438,624.4310302734375,618.2930297851562,619.4149780273438,11056600.0
2014-07-24,619.4959716796875,620.4290161132812,595.5659790039062,601.7329711914062,20917200.0
2014-07-25,601.5120239257812,607.0650024414062,597.2260131835938,601.0889892578125,12279500.0
2014-07-26,601.5419921875,602.0880126953125,593.9639892578125,595.81298828125,10752900.0
2014-07-27,595.6719970703125,598.9420166015625,593.4299926757812,593.8519897460938,7774230.0
2014-07-28,594.1370239257812,594.572998046875,575.1849975585938,585.6909790039062,19316400.0
2014-07-29,585.552001953125,588.385009765625,581.6950073242188,584.7249755859375,11275400.0
2014-07-30,584.7420043945312,585.1220092773438,564.89599609375,567.2930297851562,14898800.0
2014-07-31,567.3679809570312,586.2349853515625,564.510986328125,586.2349853515625,22467900.0
2014-08-01,586.2020263671875,597.9219970703125,583.6339721679688,594.916015625,18215900.0
2014-08-02,594.8980102539062,594.9099731445312,586.155029296875,589.3330078125,8359080.0
2014-08-03,588.8930053710938,589.1510009765625,581.6500244140625,586.666015625,9917990.0
2014-08-04,586.2329711914062,591.9459838867188,583.739990234375,588.781982421875,9867570.0
2014-08-05,589.010986328125,589.864990234375,584.1019897460938,585.4359741210938,10790800.0
2014-08-06,585.9520263671875,587.4860229492188,583.0980224609375,584.6530151367188,14497900.0
2014-08-07,584.64599609375,591.10400390625,584.052001953125,588.8690185546875,11131400.0
2014-08-08,588.875,598.1160278320312,588.791015625,592.5770263671875,11072000.0
2014-08-09,592.469970703125,592.469970703125,587.6329956054688,589.3720092773438,7922070.0
2014-08-10,589.1719970703125,594.4600219726562,587.9420166015625,591.0609741210938,7555310.0
2014-08-11,591.281982421875,591.5070190429688,574.051025390625,576.3679809570312,14764200.0
2014-08-12,576.5120239257812,576.947998046875,566.594970703125,569.6420288085938,13978200.0
2014-08-13,570.3770141601562,573.0330200195312,532.6669921875,546.6580200195312,25777500.0
2014-08-14,546.1810302734375,546.2440185546875,498.7250061035156,505.9739990234375,35803900.0
2014-08-15,511.1380004882813,518.1790161132812,487.9259948730469,497.010009765625,25598300.0
2014-08-16,497.8259887695313,521.4749755859375,487.7439880371094,519.7080078125,22832500.0
2014-08-17,519.1420288085938,520.1900024414062,483.6260070800781,491.7950134277344,24300900.0
2014-08-18,491.5069885253906,499.3699951171875,443.85101318359375,461.4599914550781,50783800.0
2014-08-19,461.4800109863281,485.7099914550781,455.53900146484375,485.2449951171875,38422400.0
2014-08-20,485.0719909667969,518.2849731445312,467.510986328125,511.9800109863281,46527600.0
2014-08-21,510.4490051269531,531.9000244140625,510.4490051269531,517.2369995117188,49444200.0
2014-08-22,517.5809936523438,521.47900390625,501.2749938964844,514.0430297851562,36563900.0
2014-08-23,513.3939819335938,514.2990112304688,492.114013671875,498.0750122070313,25171900.0
2014-08-24,498.2850036621094,512.8880004882812,497.35101318359375,508.2860107421875,19441700.0
2014-08-25,508.2200012207031,508.2200012207031,499.2330017089844,502.4960021972656,18356700.0
2014-08-26,502.54400634765625,512.68798828125,502.54400634765625,511.5700073242188,23235100.0
2014-08-27,512.1890258789062,520.708984375,510.9219970703125,511.1530151367188,22648500.0
2014-08-28,510.8840026855469,516.156982421875,506.87701416015625,507.8150024414063,19862000.0
2014-08-29,508.4249877929688,511.6950073242188,503.8169860839844,508.5169982910156,17624800.0
2014-08-30,508.5899963378906,509.3080139160156,501.635986328125,504.2489929199219,9424070.0
2014-08-31,502.9049987792969,504.8789978027344,474.8139953613281,477.7630004882813,44632300.0
2014-09-01,477.7869873046875,485.3059997558594,471.9100036621094,474.8789978027344,20432000.0
2014-09-02,474.4750061035156,482.9880065917969,472.3240051269531,477.4259948730469,23337900.0
2014-09-03,476.8710021972656,481.7120056152344,476.2080078125,477.58599853515625,13342200.0
2014-09-04,477.6799926757813,493.9280090332031,477.08599853515625,489.6600036621094,26081400.0
2014-09-05,489.6650085449219,490.64300537109375,481.6090087890625,483.3420104980469,15302500.0
2014-09-06,483.3410034179688,488.5950012207031,482.99798583984375,484.8299865722656,10601400.0
2014-09-07,485.1289978027344,488.0660095214844,482.2780151367188,482.2780151367188,8994050.0
2014-09-08,481.8110046386719,489.8340148925781,468.7900085449219,474.6000061035156,30238000.0
2014-09-09,474.8800048828125,477.37701416015625,467.7780151367188,475.260009765625,21447800.0
2014-09-10,475.4840087890625,487.4679870605469,475.1449890136719,479.3590087890625,22787800.0
2014-09-11,479.6170043945313,482.35101318359375,474.6099853515625,479.7489929199219,16852900.0
2014-09-12,479.5820007324219,479.62799072265625,473.0090026855469,477.75299072265625,15437200.0
2014-09-13,477.7929992675781,482.1170043945313,475.0979919433594,479.00201416015625,15588000.0
2014-09-14,479.1170043945313,479.8529968261719,476.1189880371094,477.8919982910156,13105500.0
2014-09-15,477.7650146484375,478.6199951171875,474.0220031738281,475.3710021972656,15345200.0
2014-09-16,474.8619995117188,475.6419982910156,465.12799072265625,466.0570068359375,16797300.0
2014-09-17,465.864013671875,468.1740112304688,452.4219970703125,457.3340148925781,21056800.0
2014-09-18,456.8599853515625,456.8599853515625,413.10400390625,424.4400024414063,34483200.0
2014-09-19,424.1029968261719,427.8349914550781,384.5320129394531,394.7959899902344,37919700.0
2014-09-20,394.6730041503906,423.2959899902344,389.8829956054688,408.9039916992188,36863600.0
2014-09-21,408.0849914550781,412.4259948730469,393.1809997558594,398.8210144042969,26580100.0
2014-09-22,399.1000061035156,406.9159851074219,397.1300048828125,402.1520080566406,24127600.0
2014-09-23,402.0920104980469,441.5570068359375,396.1969909667969,435.7909851074219,45099500.0
2014-09-24,435.7510070800781,436.1119995117188,421.1319885253906,423.2049865722656,30627700.0
2014-09-25,423.156005859375,423.5199890136719,409.4679870605469,411.5740051269531,26814400.0
2014-09-26,411.4289855957031,414.93798828125,400.0090026855469,404.4249877929688,21460800.0
2014-09-27,403.5559997558594,406.62298583984375,397.37200927734375,399.5199890136719,15029300.0
2014-09-28,399.4710083007813,401.0169982910156,374.3320007324219,377.1809997558594,23613300.0
2014-09-29,376.9280090332031,385.21099853515625,372.239990234375,375.4670104980469,32497700.0
2014-09-30,376.0880126953125,390.97698974609375,373.4429931640625,386.9440002441406,34707300.0
2014-10-01,387.427001953125,391.3789978027344,380.7799987792969,383.614990234375,26229400.0
2014-10-02,383.9880065917969,385.49700927734375,372.9460144042969,375.0719909667969,21777700.0
2014-10-03,375.1809997558594,377.6950073242188,357.8590087890625,359.5119934082031,30901200.0
2014-10-04,359.8919982910156,364.4869995117188,325.885986328125,328.8659973144531,47236500.0
2014-10-05,328.9159851074219,341.8009948730469,289.2959899902344,320.510009765625,83308096.0
2014-10-06,320.3890075683594,345.1340026855469,302.5599975585937,330.0790100097656,79011800.0
2014-10-07,330.5840148925781,339.2470092773437,320.48199462890625,336.18701171875,49199900.0
2014-10-08,336.1159973144531,354.364013671875,327.18798828125,352.94000244140625,54736300.0
2014-10-09,352.7479858398437,382.72601318359375,347.68701171875,365.0260009765625,83641104.0
2014-10-10,364.68701171875,375.0669860839844,352.9630126953125,361.56201171875,43665700.0
2014-10-11,361.3619995117188,367.1910095214844,355.95098876953125,362.2990112304688,13345200.0
2014-10-12,362.6059875488281,379.4330139160156,356.1440124511719,378.5490112304688,17552800.0
2014-10-13,377.9209899902344,397.22601318359375,368.8970031738281,390.41400146484375,35221400.0
2014-10-14,391.6919860839844,411.697998046875,391.3240051269531,400.8699951171875,38491500.0
2014-10-15,400.9549865722656,402.22698974609375,388.7659912109375,394.7730102539063,25267100.0
2014-10-16,394.51800537109375,398.8070068359375,373.0700073242188,382.5559997558594,26990000.0
2014-10-17,382.7560119628906,385.4779968261719,375.3890075683594,383.7579956054688,13600700.0
2014-10-18,383.97601318359375,395.1579895019531,378.9710083007813,391.4419860839844,11416800.0
2014-10-19,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,5914570.0
2014-10-20,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,16419000.0
2014-10-21,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,14188900.0
2014-10-22,386.1180114746094,388.5759887695313,382.2489929199219,383.1579895019531,11641300.0
2014-10-23,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,26456900.0
2014-10-24,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,15585700.0
2014-10-25,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,18127500.0
2014-10-26,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,11272500.0
2014-10-27,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,13033000.0
2014-10-28,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,7845880.0
2014-10-29,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,18192700.0
2014-10-30,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,30177900.0
2014-10-31,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,12545400.0
2014-11-01,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,16677200.0
2014-11-02,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,8603620.0
2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,12948500.0
2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,15655500.0
2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,19817200.0
2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,18797000.0
2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,16834200.0
2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,8535470.0
2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,24205600.0
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.9240112304688,30450100.0
2014-11-11,365.8569946289063,371.30999755859375,363.7349853515625,367.6950073242188,15838900.0
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200.0
