Timestamp,Open,High,Low,Close,Volume,ratio,Position,Action,Holdings,Cash,Money,Returns
2014-02-14,605.42906566,705.0030291,546.8820015059999,670.0066271759999,42772642.0,112.2719596237513,-1,0,-87100.86153288,199078.07241565306,111977.21088277307,-0.06933073024168893
2014-02-15,669.938419052,670.610044198,633.880815592,655.269274756,33582483.0,112.38006775976984,-1,0,-85185.00571828,199078.07241565306,113893.06669737307,0.017109336797160223
2014-02-16,654.395845686,668.997483386,598.2557754080001,620.641121662,28233729.0,112.5065334943382,-1,0,-80683.34581606001,199078.07241565306,118394.72659959305,0.03952531995807442
2014-02-17,621.81520343,661.4023965700001,610.941364434,632.4809440480001,33458043.0,112.82823799138676,-1,0,-82222.52272624001,199078.07241565306,116855.54968941305,-0.01300038400684387
2014-02-18,633.38744049,649.779516686,611.378793068,629.1273936299999,36625200.0,112.9519440129401,-1,0,-81786.56117189999,199078.07241565306,117291.51124375308,0.0037307732110178605
2014-02-19,628.19493129,635.8688232480001,619.433271162,624.838114922,40987860.0,112.87764669752076,-1,0,-81228.95493986,199078.07241565306,117849.11747579306,0.004754020356010015
2014-02-20,624.838136344,630.42335244,562.2492199640001,562.5895875420001,39955502.0,113.11862147338542,-1,0,-73136.64638046002,199078.07241565306,125941.42603519304,0.0686666878185337
2014-02-21,560.249881084,587.177681538,536.1994399040001,581.290525096,38752782.0,113.38636223080456,-1,0,-75567.76826248,199078.07241565306,123510.30415317306,-0.01930359182482684
2014-02-22,583.5971850379999,614.110857464,563.5976371280001,611.552214376,33138951.0,113.47748411177798,-1,0,-79501.78786888001,199078.07241565306,119576.28454677305,-0.03185175223535337
2014-02-23,611.4400235339999,644.73751523,603.7467063380001,608.198850544,35225557.0,113.5940150319581,-1,0,-79065.85057072001,199078.07241565306,120012.22184493305,0.0036456835886172975
2014-02-24,608.8347277400001,609.473733156,533.5299734419999,536.8594994299999,43026454.0,113.5468918377282,-1,0,-69791.73492589999,199078.07241565306,129286.33748975307,0.07727642653598264
2014-02-25,528.1865117440001,542.086040178,403.021674696,536.2111523420001,45251437.0,113.93530296213802,-1,0,-69707.44980446002,199078.07241565306,129370.62261119304,0.000651925973590604
2014-02-26,533.878873808,608.375826668,531.97559965,585.5174387139999,42731286.0,113.9826173509484,-1,0,-76117.26703281999,199078.07241565306,122960.80538283307,-0.04954615738090603
2014-02-27,585.0973549639999,598.801086342,571.9222766299999,583.057392048,38921735.0,114.16954351701438,-1,0,-75797.46096624,199078.07241565306,123280.61144941306,0.0026008781057043633
2014-02-28,583.5329668100001,588.393928822,546.7525106119999,551.4270378320001,42727357.0,114.24399706149292,-1,0,-71685.51491816001,199078.07241565306,127392.55749749305,0.03335436123925525
2014-03-01,545.2975974020001,575.60276129,540.1954630719999,566.7533114280001,37538801.0,114.41215650826916,-1,0,-73677.93048564001,199078.07241565306,125400.14193001305,-0.01563996835152012
2014-03-02,567.455792414,570.727118068,554.4801410580001,563.2946821140001,33391277.0,114.55932198964324,1,1,125614.71411142203,36.206606624808046,125650.92071804684,0.00199982858212192
2014-03-03,563.155987648,701.761155626,563.155987648,676.820067156,49066024.0,114.76104455589856,-1,-1,-150254.054908632,300919.9515611604,150665.89665252838,0.19908310891420886
2014-03-04,677.525998348,698.3208707240001,661.947074628,673.387906086,53152537.0,115.065546191151,-1,0,-149492.115151092,300919.9515611604,151427.83641006838,0.005057148130191815
2014-03-05,673.6821172719999,678.596890334,652.8833964400001,670.1076203939999,44132262.0,115.09529038777612,-1,0,-148763.89172746797,300919.9515611604,152156.05983369242,0.004809045951445778
2014-03-06,669.3986009500001,674.333896218,652.725958834,669.219942962,42315435.0,115.1333626506946,-1,0,-148566.827337564,300919.9515611604,152353.1242235964,0.001295146510230116
2014-03-07,669.657444242,669.657444242,616.67576492,632.308556588,41256070.0,115.23732301086385,-1,0,-140372.499562536,300919.9515611604,160547.4519986244,0.05378509838106015
2014-03-08,632.753326478,637.7760993620001,606.4437888559999,620.6247192339999,35382582.0,115.33103648429324,-1,0,-137778.68766994798,300919.9515611604,163141.2638912124,0.01615604520842994
2014-03-09,617.992392558,648.47835235,614.418,638.418612898,35695230.0,115.4220715476422,-1,0,-141728.93206335598,300919.9515611604,159191.0194978044,-0.024213643435067118
2014-03-10,638.836986358,645.9129185439999,611.802888792,629.382,41404478.0,115.75202552231762,-1,0,-139722.80399999997,300919.9515611604,161197.1475611604,0.012602017812843256
2014-03-11,628.5010288619999,638.70285338,616.3467745959999,635.03872797,42126267.0,115.87006661957136,1,1,159394.72072046998,246.25991302065086,159640.98063349063,-0.009653811814997212
2014-03-12,632.2596030340001,652.618486608,631.88079376,633.854888054,43512495.0,115.74129806293274,-1,-1,-158463.7220135,317489.9975291596,159026.2755156596,-0.0038505471176119702
2014-03-13,634.9895856400001,649.0603076919999,633.3359216380001,641.6025862160001,41514023.0,115.84815296271596,-1,0,-160400.646554,317489.9975291596,157089.35097515958,-0.01217990256150644
2014-03-14,640.7370046399999,644.606699148,626.044033752,629.8350340720001,40638981.0,116.23794045317824,1,1,159348.26362021602,366.1683688053745,159714.4319890214,0.016710750904285757
2014-03-15,630.946389436,639.8207474799999,626.684066836,637.415090218,30647994.0,116.42023966206918,-1,-1,-161266.017825154,322575.67198346305,161309.65415830904,0.009987965078805791
2014-03-16,636.844331602,638.749396534,630.4372254980001,634.8101052919999,28565917.0,116.58970564779692,1,1,161241.76674416798,405.0998770360893,161646.86662120407,0.00209046671542725
2014-03-17,634.273459464,634.872,619.9905736480001,622.84479101,33956909.0,117.01815862360831,-1,-1,-158202.57691654,316493.84855628305,158291.27163974303,-0.020758800041106796
2014-03-18,622.642869692,623.840735556,600.459452008,614.438939238,25501463.0,117.41108486589437,1,1,159754.12420188,356.41217318273266,160110.53637506274,0.011493146251678335
2014-03-19,613.7124100819999,620.9851802139999,606.401453536,611.19495134,35546798.0,117.60917093887738,-1,-1,-158910.6873484,317859.9654952859,158949.27814688592,-0.007252853275418123
2014-03-20,610.718668794,610.718668794,583.6317116719999,586.953250296,38255814.0,117.96941845950782,1,1,164933.86333317598,0.7153767398558557,164934.57870991583,0.037655412045966424
2014-03-21,586.4505807319999,606.828515944,562.155328006,570.012095636,43447584.0,118.32624327604994,-1,-1,-159603.38677808002,319457.7242428841,159854.33746480406,-0.030801553469553607
2014-03-22,569.600447218,571.792295856,548.409542238,564.545464148,41234354.0,118.83750275250446,-1,0,-158072.72996144,319457.7242428841,161384.9942814441,0.009575322389841547
2014-03-23,564.191851338,568.73529797,557.07852261,559.690294744,30901543.0,119.04120731322512,-1,0,-156713.28252831998,319457.7242428841,162744.4417145641,0.008423629713362553
2014-03-24,561.7339428140001,589.765330318,547.0,584.911571278,40783506.0,119.21021438021238,-1,0,-163775.23995784,319457.7242428841,155682.48428504408,-0.04339292546719308
2014-03-25,585.45262454,586.066360872,569.905603064,583.845073968,38640675.0,119.2654300010778,-1,0,-163476.62071103998,319457.7242428841,155981.1035318441,0.0019181300206725315
2014-03-26,583.222818436,590.45180902,567.395876744,579.087233466,38663729.0,119.35347448899698,-1,0,-162144.42537048002,319457.7242428841,157313.29887240406,0.008540748272677728
2014-03-27,581.4146991480001,581.4146991480001,472.14433733800007,472.14433733800007,41216139.0,119.24225951320946,1,1,186497.01324851002,441.5991120309336,186938.61236054095,0.18832046432492536
2014-03-28,479.158283446,523.553442424,470.99997069,501.09610014200007,38200384.0,119.4489451628219,-1,-1,-197932.95955609003,395911.65230509883,197978.6927490088,0.059057250126449475
2014-03-29,502.740459434,507.172408672,488.153188304,491.9478371900001,30154520.0,119.5944838093543,-1,0,-194319.39569005003,395911.65230509883,201592.2566150488,0.018252286727749856
2014-03-30,491.2106189700001,491.2106189700001,438.09524901,458.77462072399993,32473002.0,119.92202978879236,-1,0,-181215.97518597997,395911.65230509883,214695.67711911886,0.06499962212879905
2014-03-31,460.18888505000007,483.214619744,440.250272084,457.023554568,37632330.0,120.00982820964948,-1,0,-180524.30405436,395911.65230509883,215387.34825073884,0.0032216351111542052
2014-04-01,455.592982028,502.414111444,454.549437512,479.312290686,37200286.0,120.32788857743488,-1,0,-189328.35482096998,395911.65230509883,206583.29748412885,-0.04087543134781031
2014-04-02,479.145133866,493.290898724,432.60967573,439.626726544,38576951.0,120.39929496657042,-1,0,-173652.55698488,395911.65230509883,222259.09532021882,0.07588124512967606
2014-04-03,438.050092702,456.665565832,416.862510842,449.53955801,35671819.0,120.3952242893442,-1,0,-177568.12541395,395911.65230509883,218343.52689114882,-0.01761713473830469
2014-04-04,450.454904864,457.836299832,431.188346102,451.900550232,38526253.0,120.30811832137196,-1,0,-178500.71734164,395911.65230509883,217410.93496345883,-0.00427121399461007
2014-04-05,450.490645986,463.62556298400006,444.491224656,463.62556298400006,32730179.0,120.3755815789392,-1,0,-183132.09737868002,395911.65230509883,212779.55492641882,-0.021302424543726047
2014-04-06,464.18249251200007,464.94,451.26469816200006,457.883594364,32028578.0,120.58244383292728,-1,0,-180864.01977378,395911.65230509883,215047.63253131884,0.010659283527895101
2014-04-07,460.3107617,461.937706344,446.05231097000006,448.95518037,36759452.0,120.79592299736798,-1,0,-177337.29624614998,395911.65230509883,218574.35605894885,0.01639973193899907
2014-04-08,446.977629848,458.772469744,446.78104553800006,453.33637542,39166222.0,121.04531612851004,-1,0,-179067.86829090002,395911.65230509883,216843.7840141988,-0.00791754383246727
2014-04-09,453.57,456.976986544,439.627685928,443.061913538,39146843.0,121.28097659786329,-1,0,-175009.45584751,395911.65230509883,220902.19645758884,0.01871583482016845
2014-04-10,441.7507559739999,442.269714598,359.619699914,363.851086082,39309624.0,121.64488531437397,-1,0,-143721.17900239,395911.65230509883,252190.47330270882,0.14163859548190158
2014-04-11,363.628596968,430.4977404339999,347.778087658,423.4131448,37664201.0,121.73631355901134,-1,0,-167248.192196,395911.65230509883,228663.46010909884,-0.09329065006103572
2014-04-12,422.99799999999993,439.278961844,414.69756752,423.368963092,27289819.0,121.95415705237504,-1,0,-167230.74042134002,395911.65230509883,228680.91188375882,7.63207844910924e-05
2014-04-13,425.05999236,427.75,398.40118143,416.864604154,30240193.0,121.99159530767103,-1,0,-164661.51864083,395911.65230509883,231250.13366426883,0.011234963860105533
2014-04-14,417.202048046,473.618968314,408.228348928,459.098005824,41611032.0,121.907216663504,-1,0,-181343.71230048,395911.65230509883,214567.94000461884,-0.07213917412851902
2014-04-15,460.823251416,526.217172028,454.122617444,522.29491627,43874647.0,121.95292898311332,-1,0,-206306.49192665002,395911.65230509883,189605.1603784488,-0.11633974593610151
2014-04-16,523.3648112400001,546.786017148,498.500187362,527.687720992,43029291.0,122.20728575847092,-1,0,-208436.64979184,395911.65230509883,187475.00251325883,-0.011234704060470802
2014-04-17,528.8837635120001,533.3854130220001,484.969436152,498.366678046,37730834.0,122.36893973393488,-1,0,-196854.83782817,395911.65230509883,199056.81447692882,0.06177790003150357
2014-04-18,499.02612939400007,503.292178928,472.803131658,482.26565610000006,32787783.0,122.42712649786452,-1,0,-190494.93415950003,395911.65230509883,205416.7181455988,0.03195019314150188
2014-04-19,481.75144558,507.197655424,472.97800000000007,504.842390182,30667018.0,122.42704720861776,1,1,195878.847390616,224.76920108040213,196103.6165916964,-0.04533760269357097
2014-04-20,505.465853576,514.791951104,493.797831048,500.39539343,30110034.0,122.43096564188242,-1,-1,-193653.01725741,387643.39267942216,193990.37542201215,-0.01077614582745909
2014-04-21,500.246385964,513.652567866,494.29477999400007,497.251879218,32518676.0,122.6135976598156,1,1,194425.484774238,394.56868578659487,194820.0534600246,0.0042769030999993424
2014-04-22,498.771545852,504.61093861,486.81062181,489.992809938,44282860.0,122.74310135930128,-1,-1,-191587.188685758,383185.7716799311,191598.58299417308,-0.01653562047970862
2014-04-23,489.97866494,495.2,484.858046214,492.0000000000001,39844551.0,122.90799877663476,-1,0,-192372.00000000006,383185.7716799311,190813.77167993103,-0.004096122747765393
2014-04-24,491.9930508360001,503.909795038,480.1221084299999,502.220952572,42178781.0,123.11194082707476,-1,0,-196368.392455652,383185.7716799311,186817.37922427908,-0.020943941417160678
2014-04-25,502.64646242,502.64646242,441.928585982,466.88685158400006,41167392.0,123.20889322704002,-1,0,-182552.75896934402,383185.7716799311,200633.01271058706,0.07395261374329612
2014-04-26,466.5221456779999,468.893881568,451.49608788,461.0453260000001,29262015.0,123.4046030656728,-1,0,-180268.72246600004,383185.7716799311,202917.04921393105,0.011384150955449734
2014-04-27,460.521222116,461.439746388,434.374768044,434.374768044,31985996.0,123.36877155694089,1,1,212843.63634156,118.91686252038926,212962.55320408038,0.04950547048197301
2014-04-28,430.165921744,450.85159096,425.344207976,442.82037402,36241404.0,123.66422111696308,-1,-1,-216539.16289578,433206.5418819348,216667.3789861548,0.017396606710120124
2014-04-29,441.356742492,453.338199522,433.52473943,448.0,38764310.0,123.835377595933,-1,0,-219072.0,433206.5418819348,214134.5418819348,-0.011689978971785373
2014-04-30,447.416283038,452.312129564,436.028669958,448.89941997000005,36967589.0,124.0345840196733,-1,0,-219511.81636533,433206.5418819348,213694.72551660478,-0.002053925356762439
2014-05-01,449.057372166,464.872351892,449.057372166,460.701262044,33675414.0,124.02970489373746,1,1,207315.5679198,175.45833755953936,207491.02625735954,-0.029030661586278584
2014-05-02,461.914950174,462.491603938,445.111250068,454.355623846,33993108.0,123.99859651076471,-1,-1,-204005.675106854,408232.69846927596,204227.02336242195,-0.01573081474323188
2014-05-03,452.8907404799999,454.098,431.770679492,439.87207680600005,28818067.0,124.09254771870144,-1,0,-197502.562485894,408232.69846927596,210730.13598338194,0.03184256673721158
2014-05-04,439.286,441.817986082,430.92225565000007,437.933060358,30345139.0,124.27855186055704,-1,0,-196631.944100742,408232.69846927596,211600.75436853396,0.004131437495113061
2014-05-05,435.88,444.164483096,427.202371658,433.0,37323102.0,124.64904159351896,-1,0,-194417.0,408232.69846927596,213815.69846927596,0.01046756240237378
2014-05-06,433.0,433.591324808,420.92136449,428.0100000000001,42449583.0,124.6405088399674,-1,0,-192176.49000000005,408232.69846927596,216056.2084692759,0.01047869738302634
2014-05-07,429.176148322,451.471135232,426.822853588,440.92028681400006,38761763.0,124.84085682000531,-1,0,-197973.20877948604,408232.69846927596,210259.48968978992,-0.02682967927908589
2014-05-08,441.108177646,449.52291083,439.0813533279999,439.0813533279999,38583365.0,124.9770757183496,-1,0,-197147.52764427196,408232.69846927596,211085.170825004,0.003926962518706113
2014-05-09,439.752811364,456.78571272400006,438.134854626,451.468934602,36837417.0,125.09003517375476,-1,0,-202709.55163629798,408232.69846927596,205523.14683297797,-0.02634966715230369
2014-05-10,452.686,458.26515683200006,449.8,456.543988148,30478722.0,125.20458459264307,-1,0,-204988.250678452,408232.69846927596,203244.44779082396,-0.011087310978192814
2014-05-11,457.8881193380001,457.8881193380001,432.3220784399999,439.14571258,33024353.0,125.53648273975548,-1,0,-197176.42494842,408232.69846927596,211056.27352085596,0.03843561688864341
2014-05-12,439.19608679,443.549572742,434.315289678,442.46349,41992393.0,125.7098068144076,-1,0,-198666.10700999998,408232.69846927596,209566.59145927598,-0.007058222135400181
2014-05-13,441.233064324,442.63507751,433.573070088,439.107218986,37412985.0,125.93396253272392,-1,0,-197159.141324714,408232.69846927596,211073.55714456196,0.0071908679469972585
2014-05-14,439.088,449.257811392,438.9300249740001,445.754518832,39399144.0,126.09513940518072,-1,0,-200143.77895556798,408232.69846927596,208088.91951370798,-0.014140272572418112
2014-05-15,445.076202948,451.951661342,445.076202948,446.33672479,42196202.0,126.0520957262357,1,1,207100.24030256,319.7633062727109,207420.00360883272,-0.0032145676302153966
2014-05-16,446.166,452.0035090519999,445.0,447.269647738,37901523.0,125.99842545374467,-1,-1,-207085.846902694,414524.1077959456,207438.2608932516,8.80208470795053e-05
2014-05-17,447.24370556,451.39,445.86675678,450.0057898,32608423.0,126.07523967545698,1,1,205652.6459386,104.77585332965828,205757.42179192966,-0.008102840305756816
2014-05-18,449.5597930299999,451.41,445.04549234,446.898,31798816.0,126.07903040946913,-1,-1,-203785.488,407714.6319793297,203929.14397932967,-0.008885598374423742
2014-05-19,446.9732368920001,450.0,444.012053282,448.179080492,40351522.0,126.151328837062,1,1,202576.944382384,361.0802875069494,202938.02466989096,-0.004860116068251494
2014-05-20,448.34,498.473003402,447.14,489.193911936,43970655.0,125.99583813467066,-1,-1,-220626.454283136,441661.4406632368,221034.98638010077,0.08917481945361017
2014-05-21,489.066419146,498.646,487.9542273400001,493.694430672,41331190.0,125.99579940797436,-1,0,-222656.188233072,441661.4406632368,219005.25243016478,-0.009182862781937976
2014-05-22,493.98972402400005,529.49782271,492.652637112,529.49782271,41998651.0,126.04539961835472,1,1,202268.16827522003,148.6826594893646,202416.8509347094,-0.07574430892128949
2014-05-23,528.6459236359999,546.619101242,521.2446474279999,523.491528154,41302760.0,126.2524350578799,-1,-1,-199450.272226674,399173.29460500984,199723.02237833585,-0.013308321633965392
2014-05-24,523.7643105180001,528.591661966,515.6401281440001,528.214489126,29637851.0,126.48927692865723,-1,0,-201249.720357006,399173.29460500984,197923.57424800383,-0.009009718103120437
2014-05-25,528.447801,584.2706583639999,528.22,573.07334608,35234020.0,126.6604665845768,-1,0,-218340.94485648,399173.29460500984,180832.34974852984,-0.08635264679516247
2014-05-26,573.8640161599999,591.141289622,566.504673582,583.558250216,39373787.0,126.83572308559046,1,1,176234.591565232,204.43942258434254,176439.03098781634,-0.02429498243440937
2014-05-27,582.770881972,593.424321314,552.21107165,573.185524618,40289562.0,127.22245338095932,-1,-1,-172528.84291001802,345489.6798958937,172960.8369858757,-0.01971329122851968
2014-05-28,573.6870336860001,582.2339070060001,564.293549516,580.266611644,42011710.0,127.30248666188824,-1,0,-174660.25010484402,345489.6798958937,170829.4297910497,-0.012323062445633573
2014-05-29,581.308573808,581.7380530620001,561.9181428180001,570.35,38277708.0,127.6089441619106,-1,0,-171675.35,345489.6798958937,173814.32989589372,0.017472985237350476
2014-05-30,572.37,627.650320102,568.91,621.18,36690215.0,127.84003790066345,1,1,157779.72,390.02499589376384,158169.74499589377,-0.09000745168347339
2014-05-31,621.4060000000001,628.450005546,611.071525284,627.3743539159999,30589061.0,128.15993584646324,-1,-1,-159353.08589466396,318777.49061343237,159424.4047187684,0.007932362304227093
2014-06-01,627.7050929999999,680.867915922,622.0778491,629.8553311400001,35800466.0,128.57308344228136,1,1,158093.68811614002,382.47144550667144,158476.1595616467,-0.0059479297338099245
2014-06-02,628.8122850459999,674.2849237759999,616.241457688,662.0855888839999,38416575.0,128.7893815389105,-1,-1,-166183.48280988398,332417.07009965484,166233.58728977086,0.04895012441985984
2014-06-03,664.4830217800001,679.780297186,653.2425125039999,669.938043516,41694413.0,129.18717028537338,1,1,163464.882617904,466.119227694493,163931.00184559848,-0.013851505473190662
2014-06-04,670.4144187280001,672.9026971259999,624.29615105,642.357380702,36856504.0,129.568754203537,-1,-1,-156735.200891288,313623.0506084879,156887.84971719992,-0.042964125449756536
2014-06-05,640.61607581,668.04529155,639.8903039960001,661.48,39865361.0,129.924822876621,1,1,151478.92,430.13056848791894,151909.05056848793,-0.031734765679347264
2014-06-06,660.2636913460001,662.0615514599999,649.0938278240001,649.0938278240001,37909642.0,130.33790597825663,-1,-1,-148642.486571696,297417.81873873656,148775.33216704056,-0.020628911771353238
2014-06-07,647.811993498,657.122319458,639.142000748,657.122319458,28500883.0,130.5218408270705,1,1,146538.277239134,101.51105532553629,146639.78829445955,-0.014354152946425846
2014-06-08,657.076,660.2814189200001,652.02,657.9504511279999,30991976.0,130.95468330096122,1,0,146722.950601544,101.51105532553629,146824.46165686953,0.001259367355598975
2014-06-09,657.5806300840001,658.4798139999999,641.9619115520001,648.3175507240001,36208577.0,131.1198229002092,1,0,144574.813811452,101.51105532553629,144676.32486677755,-0.014630646459390448
2014-06-10,648.826626292,657.099242474,643.570210642,648.549935972,39821396.0,131.32275841767992,1,0,144626.635721756,101.51105532553629,144728.14677708154,0.000358192056314034
2014-06-11,647.63,651.984,619.77906377,622.5026906339999,36645992.0,131.69201112787286,1,0,138818.100011382,101.51105532553629,138919.61106670753,-0.04013411240123626
2014-06-12,622.583953772,630.2311643419999,553.078831362,571.006454714,39548470.0,132.06594084742864,-1,-1,-126763.43294650801,253945.2855307078,127181.85258419979,-0.08449317121159665
2014-06-13,571.6224151179999,610.968107784,568.148721418,591.983880914,37609145.0,132.377174762981,-1,0,-131420.421562908,253945.2855307078,122524.86396779979,-0.03661676978102581
2014-06-14,592.424872502,592.424872502,540.37927285,568.1956108239999,31168166.0,132.55755386518126,-1,0,-126139.42560292798,253945.2855307078,127805.85992777982,0.04310142275585721
2014-06-15,567.180218172,591.568055638,552.2957531239999,590.40657709,32543463.0,132.61756765900995,-1,0,-131070.26011398001,253945.2855307078,122875.02541672779,-0.038580660650758374
2014-06-16,591.55645425,609.373871518,584.394741958,586.980456142,40600261.0,132.77280734660454,-1,0,-130309.661263524,253945.2855307078,123635.6242671838,0.006190019883018986
2014-06-17,586.50303656,608.250972174,583.116724102,606.443230048,39417628.0,132.674609563578,-1,0,-134630.397070656,253945.2855307078,119314.88846005179,-0.03494733684358355
