Timestamp,Open,High,Low,Close,Volume,Position,Action,Holdings,Cash,Money,Returns
2014-04-12,420.8890075683594,439.6059875488281,415.78900146484375,421.1159973144531,19226500.0,1,0,116228.01525878906,350.6078725585976,116578.62313134766,0.0004002828494127399
2014-04-13,421.46099853515625,427.3980102539063,395.2539978027344,414.06298828125,22493500.0,1,0,114281.384765625,350.6078725585976,114631.9926381836,-0.016698005525170926
2014-04-14,414.8280029296875,469.7510070800781,407.37298583984375,458.7869873046875,50730200.0,1,0,126625.20849609375,350.6078725585976,126975.81636865235,0.10768218754977009
2014-04-15,458.37298583984375,518.9959716796875,453.5429992675781,515.5859985351562,49561000.0,1,0,142301.73559570312,350.6078725585976,142652.3434682617,0.12346073093237907
2014-04-16,522.1849975585938,542.3779907226562,502.781005859375,527.39501953125,56480100.0,1,0,145561.025390625,350.6078725585976,145911.63326318358,0.022847783048492467
2014-04-17,529.0670166015625,533.5170288085938,484.8739929199219,495.9630126953125,34025500.0,1,0,136885.79150390625,350.6078725585976,137236.39937646483,-0.05945539565766539
2014-04-18,495.7980041503906,498.60101318359375,472.7409973144531,479.6449890136719,19042400.0,1,0,132382.01696777344,350.6078725585976,132732.62484033202,-0.032817638444288574
2014-04-19,479.5820007324219,503.5549926757813,470.5610046386719,501.5650024414063,19588200.0,1,0,138431.94067382815,350.6078725585976,138782.54854638677,0.045579778998060025
2014-04-20,501.7510070800781,510.8710021972656,490.8399963378906,498.1679992675781,12103100.0,1,0,137494.36779785156,350.6078725585976,137844.97567041015,-0.0067556972097485716
2014-04-21,497.739013671875,510.5679931640625,493.2009887695313,495.7730102539063,15171400.0,1,0,136833.35083007815,350.6078725585976,137183.95870263677,-0.004795364971109886
2014-04-22,495.4549865722656,503.2219848632813,487.5799865722656,487.9240112304688,11670900.0,1,0,134667.0270996094,350.6078725585976,135017.63497216802,-0.015791377876509055
2014-04-23,488.3590087890625,493.2489929199219,485.8169860839844,491.3030090332031,9814530.0,0,0,0.0,100000.0,100000.0,-0.25935600915677726
2014-04-24,490.8250122070313,500.4649963378906,482.9519958496094,500.4649963378906,13009400.0,1,0,237720.87326049805,307.8731944885367,238028.74645498657,1.3802874645498657
2014-04-25,500.0870056152344,500.2990112304688,442.9509887695313,461.4490051269531,46856500.0,1,0,219188.27743530273,307.8731944885367,219496.15062979126,-0.07785864565186036
2014-04-26,461.7049865722656,464.5429992675781,449.1029968261719,458.60101318359375,12214600.0,1,0,217835.48126220703,307.8731944885367,218143.35445669555,-0.006163188599044588
2014-04-27,457.2420043945313,459.3299865722656,436.3900146484375,436.3900146484375,10949500.0,1,0,207285.2569580078,307.8731944885367,207593.13015249633,-0.04836372086821276
2014-04-28,430.7160034179688,447.5339965820313,422.9419860839844,440.2850036621094,23876600.0,1,0,209135.37673950195,307.8731944885367,209443.24993399048,0.008912239919187387
2014-04-29,439.9830017089844,451.635986328125,435.1809997558594,447.2090148925781,16401400.0,1,0,212424.2820739746,307.8731944885367,212732.15526846313,0.015703085850268316
2014-04-30,446.8900146484375,451.0989990234375,436.6990051269531,447.6449890136719,15244900.0,1,0,212631.36978149414,307.8731944885367,212939.24297598266,0.0009734668802569658
2014-05-01,447.6329956054688,460.614013671875,447.6329956054688,457.760009765625,12871800.0,1,0,217436.00463867188,307.8731944885367,217743.8778331604,0.0225634072425046
2014-05-02,457.364013671875,457.9289855957031,443.4030151367188,449.37701416015625,10394200.0,1,0,213454.08172607422,307.8731944885367,213761.95492056274,-0.018287186543305172
2014-05-03,449.4030151367188,449.4030151367188,430.6820068359375,437.7619934082031,9849640.0,1,0,207936.94686889648,307.8731944885367,208244.820063385,-0.025809713703394917
2014-05-04,438.5169982910156,439.7690124511719,430.0539855957031,436.4030151367188,5621260.0,1,0,207291.43218994144,307.8731944885367,207599.30538443,-0.0030997874461345058
2014-05-05,434.7820129394531,440.9739990234375,427.6170043945313,433.4819946289063,10004800.0,1,0,205903.9474487305,307.8731944885367,206211.82064321905,-0.006683474873105232
2014-05-06,433.364013671875,448.0379943847656,423.2510070800781,428.9620056152344,12507300.0,1,0,203756.95266723633,307.8731944885367,204064.82586172485,-0.010411598980103371
2014-05-07,429.3410034179688,446.12799072265625,428.4509887695313,438.8210144042969,18332200.0,1,0,208439.98184204102,307.8731944885367,208747.85503652954,0.02294873285990956
2014-05-08,438.6789855957031,448.3989868164063,438.14300537109375,440.16900634765625,9446580.0,1,0,209080.27801513672,307.8731944885367,209388.15120962524,0.0030673185742850165
2014-05-09,440.1780090332031,452.6919860839844,440.14300537109375,449.46099853515625,10347900.0,1,0,213493.97430419922,307.8731944885367,213801.84749868774,0.021079016475215
2014-05-10,450.45599365234375,455.77099609375,448.4679870605469,454.4330139160156,6682600.0,1,0,215855.68161010742,307.8731944885367,216163.55480459594,0.011046243676274587
2014-05-11,453.9200134277344,455.3389892578125,433.4010009765625,438.885986328125,12251700.0,1,0,208470.84350585938,307.8731944885367,208778.7167003479,-0.034163196987224205
2014-05-12,438.3030090332031,442.260009765625,434.2309875488281,441.4620056152344,7383770.0,1,0,209694.45266723633,307.8731944885367,210002.32586172485,0.00586079453267812
2014-05-13,441.531005859375,441.97601318359375,436.9670104980469,440.6709899902344,7682670.0,1,0,209318.72024536133,307.8731944885367,209626.59343984985,-0.0017891821927839
2014-05-14,440.5920104980469,446.6589965820313,440.50299072265625,443.9719848632813,9472960.0,1,0,210886.69281005862,307.8731944885367,211194.56600454717,0.00747983611701078
2014-05-15,444.135986328125,449.7990112304688,443.6300048828125,447.25201416015625,7362980.0,1,0,212444.70672607422,307.8731944885367,212752.57992056274,0.0073771496373728745
2014-05-16,447.385986328125,450.6610107421875,444.9639892578125,448.0580139160156,6475100.0,1,0,212827.55661010742,307.8731944885367,213135.42980459594,0.0017995075978686184
2014-05-17,448.1170043945313,451.9800109863281,447.3009948730469,448.9030151367188,2945790.0,1,0,213228.93218994144,307.8731944885367,213536.80538443,0.001883195019251499
2014-05-18,448.7009887695313,449.7669982910156,444.7839965820313,446.2640075683594,2857830.0,1,0,211975.4035949707,307.8731944885367,212283.27678945923,-0.005870316326565042
2014-05-19,446.0759887695313,447.5549926757813,443.1000061035156,446.1809997558594,6242620.0,1,0,211935.9748840332,307.8731944885367,212243.84807852173,-0.00018573630261325326
2014-05-20,446.3049926757813,491.4440002441406,446.0069885253906,485.7239990234375,40327500.0,1,0,230718.8995361328,307.8731944885367,231026.77273062133,0.08849690967321078
2014-05-21,485.7999877929688,494.3689880371094,483.489013671875,491.7699890136719,14626000.0,1,0,233590.74478149414,307.8731944885367,233898.61797598266,0.012430789779978954
2014-05-22,492.0490112304688,525.3560180664062,490.1910095214844,524.5789794921875,33086500.0,1,0,249175.01525878906,307.8731944885367,249482.88845327758,0.06662831363499187
2014-05-23,525.7150268554688,541.9559936523438,520.0759887695312,520.2219848632812,34934700.0,1,0,247105.4428100586,307.8731944885367,247413.31600454712,-0.008295448483706537
2014-05-24,521.051025390625,525.1699829101562,516.281005859375,525.1380004882812,11499300.0,1,0,249440.5502319336,307.8731944885367,249748.42342642212,0.00943808304089859
2014-05-25,525.22802734375,576.47802734375,525.22802734375,571.5880126953125,47010300.0,1,0,271504.30603027344,307.8731944885367,271812.17922476196,0.08834392424038666
2014-05-26,571.3930053710938,588.3889770507812,565.3319702148438,583.4240112304688,29959800.0,1,0,277126.40533447266,307.8731944885367,277434.2785289612,0.020683765239048746
2014-05-27,582.5880126953125,589.5170288085938,554.4340209960938,571.2440185546875,38032000.0,1,0,271340.90881347656,307.8731944885367,271648.7820079651,-0.020853574949975584
2014-05-28,571.9149780273438,578.6240234375,564.0869750976562,577.06201171875,19289000.0,1,0,274104.45556640625,307.8731944885367,274412.3287608948,0.010173234470267778
2014-05-29,576.3300170898438,577.0960083007812,561.5960083007812,568.1799926757812,18707800.0,1,0,269885.4965209961,307.8731944885367,270193.3697154846,-0.01537452440442749
2014-05-30,568.177001953125,618.4580078125,568.156982421875,615.3250122070312,31985400.0,1,0,292279.38079833984,307.8731944885367,292587.25399282837,0.08288095411417629
2014-05-31,615.68701171875,624.7150268554688,604.4710083007812,623.677001953125,15107100.0,1,0,296246.5759277344,307.8731944885367,296554.4491222229,0.013559015559480836
2014-06-01,623.6929931640625,671.5130004882812,619.906005859375,630.22900390625,45259100.0,1,0,299358.77685546875,307.8731944885367,299666.6500499573,0.010494534602148905
2014-06-02,629.64501953125,665.4979858398438,618.7449951171875,660.6179809570312,45450200.0,0,0,0.0,100000.0,100000.0,-0.6662958658117977
2014-06-03,660.5499877929688,674.1110229492188,650.7839965820312,667.60498046875,40653700.0,0,0,0.0,100000.0,100000.0,0.0
2014-06-04,666.7739868164062,668.56298828125,624.0889892578125,641.614013671875,37731500.0,1,0,404216.82861328125,450.37770874024136,404667.2063220215,3.046672063220215
2014-06-05,641.072021484375,663.5260009765625,640.0900268554688,659.2579956054688,29621300.0,0,0,0.0,100000.0,100000.0,-0.752883360851279
2014-06-06,659.2830200195312,661.3660278320312,652.3040161132812,653.7020263671875,18680100.0,1,0,511194.9846191406,537.9292841796996,511732.9139033203,4.117329139033203
2014-06-07,653.52197265625,656.9439697265625,644.906982421875,654.968994140625,15855300.0,0,0,0.0,100000.0,100000.0,-0.8045855615632873
2014-06-08,654.9940185546875,658.8839721679688,653.469970703125,656.1400146484375,8614190.0,1,0,612834.7736816406,166.98449121095473,613001.7581728515,5.130017581728516
2014-06-09,655.6400146484375,657.7030029296875,644.3930053710938,649.1589965820312,19065400.0,0,0,0.0,100000.0,100000.0,-0.8368683308542771
2014-06-10,650.0419921875,659.614990234375,646.5640258789062,653.1500244140625,17913400.0,0,0,0.0,100000.0,100000.0,0.0
2014-06-11,653.18798828125,657.0399780273438,632.5469970703125,633.02001953125,25163800.0,1,0,690624.8413085938,516.4727905273612,691141.3140991211,5.911413140991211
2014-06-12,633.427978515625,638.1090087890625,573.27197265625,586.9520263671875,50818800.0,0,0,0.0,100000.0,100000.0,-0.8553117894126376
2014-06-13,585.6959838867188,615.1370239257812,585.6959838867188,600.1630249023438,35700700.0,1,0,754404.9223022461,273.3108040771622,754678.2331063233,6.546782331063233
2014-06-14,600.7459716796875,601.27001953125,549.8209838867188,577.3579711914062,38481200.0,1,0,725738.9697875977,273.3108040771622,726012.2805916748,-0.03798433724086198
2014-06-15,575.927978515625,592.93701171875,554.8909912109375,592.93701171875,23580900.0,1,0,745321.8237304688,273.3108040771622,745595.1345345459,0.02697317175807515
2014-06-16,592.6489868164062,608.719970703125,587.0679931640625,592.18798828125,28677500.0,1,0,744380.3012695312,273.3108040771622,744653.6120736084,-0.0012627797813155876
2014-06-17,591.5859985351562,610.8889770507812,590.4000244140625,610.864013671875,18597300.0,1,0,767856.0651855469,273.3108040771622,768129.3759896241,0.031525750409836274
2014-06-18,609.7670288085938,615.8809814453125,604.39599609375,607.9580078125,17862000.0,1,0,764203.2158203125,273.3108040771622,764476.5266243897,-0.004755513171890093
2014-06-19,608.0700073242188,612.2410278320312,597.0180053710938,598.0709838867188,12803800.0,1,0,751775.2267456055,273.3108040771622,752048.5375496827,-0.016256861580281425
2014-06-20,597.4019775390625,599.7540283203125,587.7559814453125,594.14599609375,18134100.0,1,0,746841.5170898438,273.3108040771622,747114.8278939209,-0.0065603606807569685
2014-06-21,593.677978515625,599.4619750976562,587.7369995117188,594.9920043945312,9256290.0,1,0,747904.9495239258,273.3108040771622,748178.260328003,0.0014233855284063813
2014-06-22,595.9039916992188,605.9970092773438,594.6270141601562,602.2730102539062,10877700.0,1,0,757057.1738891602,273.3108040771622,757330.4846932373,0.012232678828735306
2014-06-23,602.1610107421875,603.2119750976562,586.343017578125,593.9840087890625,14053800.0,1,0,746637.8990478516,273.3108040771622,746911.2098519288,-0.013757897050095643
2014-06-24,593.969970703125,596.9710083007812,582.3569946289062,582.3569946289062,14144900.0,1,0,732022.7422485352,273.3108040771622,732296.0530526123,-0.019567462111344913
2014-06-25,581.8090209960938,583.5989990234375,565.625,566.3359985351562,20687700.0,1,0,711884.3501586914,273.3108040771622,712157.6609627686,-0.02750034225351327
2014-06-26,566.1370239257812,581.6290283203125,564.7310180664062,581.1370239257812,14655900.0,1,0,730489.239074707,273.3108040771622,730762.5498787842,0.026124677070613278
2014-06-27,581.2969970703125,600.1240234375,579.885009765625,597.260986328125,20814600.0,1,0,750757.0598144531,273.3108040771622,751030.3706185303,0.027735166153640512
